hunt_code,land_type,residency,point_level,applicants,permits_awarded,success_ratio_text
EA2034,public,Resident,16,0,0,N/A
EA2034,public,Resident,15,0,0,N/A
EA2034,public,Resident,14,0,0,N/A
EA2034,public,Resident,13,0,0,N/A
EA2034,public,Resident,12,0,0,N/A
EA2034,public,Resident,11,0,0,N/A
EA2034,public,Resident,10,0,0,N/A
EA2034,public,Resident,9,0,0,N/A
EA2034,public,Resident,8,0,0,N/A
EA2034,public,Resident,7,0,0,N/A
EA2034,public,Resident,6,0,0,N/A
EA2034,public,Resident,5,0,0,N/A
EA2034,public,Resident,4,0,0,N/A
EA2034,public,Resident,3,0,0,N/A
EA2034,public,Resident,2,0,0,N/A
EA2034,public,Resident,1,0,0,N/A
EA2034,public,Resident,0,8,8,1 in 1.0
EA2036,public,Nonresident,19,0,0,N/A
EA2036,public,Nonresident,18,0,0,N/A
EA2036,public,Nonresident,17,0,0,N/A
EA2036,public,Nonresident,16,0,0,N/A
EA2036,public,Nonresident,15,0,0,N/A
EA2036,public,Nonresident,14,0,0,N/A
EA2036,public,Nonresident,13,0,0,N/A
EA2036,public,Nonresident,12,0,0,N/A
EA2036,public,Nonresident,11,0,0,N/A
EA2036,public,Nonresident,10,0,0,N/A
EA2036,public,Nonresident,9,0,0,N/A
EA2036,public,Nonresident,8,0,0,N/A
EA2036,public,Nonresident,7,0,0,N/A
EA2036,public,Nonresident,6,0,0,N/A
EA2036,public,Nonresident,5,1,1,1 in 1.0
EA2036,public,Nonresident,4,0,0,N/A
EA2036,public,Nonresident,3,0,0,N/A
EA2036,public,Nonresident,2,2,2,1 in 1.0
EA2036,public,Nonresident,1,6,2,1 in 3.0
EA2036,public,Nonresident,0,5,0,N/A
EA2036,public,Resident,19,0,0,N/A
EA2036,public,Resident,18,0,0,N/A
EA2036,public,Resident,17,0,0,N/A
EA2036,public,Resident,16,0,0,N/A
EA2036,public,Resident,15,0,0,N/A
EA2036,public,Resident,14,0,0,N/A
EA2036,public,Resident,13,0,0,N/A
EA2036,public,Resident,12,0,0,N/A
EA2036,public,Resident,11,0,0,N/A
EA2036,public,Resident,10,0,0,N/A
EA2036,public,Resident,9,0,0,N/A
EA2036,public,Resident,8,1,1,1 in 1.0
EA2036,public,Resident,7,0,0,N/A
EA2036,public,Resident,6,9,9,1 in 1.0
EA2036,public,Resident,5,44,34,1 in 1.3
EA2036,public,Resident,4,54,0,N/A
EA2036,public,Resident,3,86,0,N/A
EA2036,public,Resident,2,113,0,N/A
EA2036,public,Resident,1,131,0,N/A
EA2036,public,Resident,0,207,0,N/A
EA2037,public,Nonresident,19,0,0,N/A
EA2037,public,Nonresident,18,0,0,N/A
EA2037,public,Nonresident,17,0,0,N/A
EA2037,public,Nonresident,16,0,0,N/A
EA2037,public,Nonresident,15,0,0,N/A
EA2037,public,Nonresident,14,0,0,N/A
EA2037,public,Nonresident,13,0,0,N/A
EA2037,public,Nonresident,12,0,0,N/A
EA2037,public,Nonresident,11,0,0,N/A
EA2037,public,Nonresident,10,0,0,N/A
EA2037,public,Nonresident,9,0,0,N/A
EA2037,public,Nonresident,8,0,0,N/A
EA2037,public,Nonresident,7,0,0,N/A
EA2037,public,Nonresident,6,0,0,N/A
EA2037,public,Nonresident,5,0,0,N/A
EA2037,public,Nonresident,4,0,0,N/A
EA2037,public,Nonresident,3,0,0,N/A
EA2037,public,Nonresident,2,0,0,N/A
EA2037,public,Nonresident,1,1,1,1 in 1.0
EA2037,public,Nonresident,0,10,10,1 in 1.0
EA2037,public,Resident,19,0,0,N/A
EA2037,public,Resident,18,0,0,N/A
EA2037,public,Resident,17,0,0,N/A
EA2037,public,Resident,16,0,0,N/A
EA2037,public,Resident,15,0,0,N/A
EA2037,public,Resident,14,0,0,N/A
EA2037,public,Resident,13,0,0,N/A
EA2037,public,Resident,12,0,0,N/A
EA2037,public,Resident,11,0,0,N/A
EA2037,public,Resident,10,0,0,N/A
EA2037,public,Resident,9,0,0,N/A
EA2037,public,Resident,8,0,0,N/A
EA2037,public,Resident,7,0,0,N/A
EA2037,public,Resident,6,0,0,N/A
EA2037,public,Resident,5,0,0,N/A
EA2037,public,Resident,4,1,1,1 in 1.0
EA2037,public,Resident,3,1,1,1 in 1.0
EA2037,public,Resident,2,1,1,1 in 1.0
EA2037,public,Resident,1,6,6,1 in 1.0
EA2037,public,Resident,0,48,48,1 in 1.0
EA2038,public,Nonresident,19,0,0,N/A
EA2038,public,Nonresident,18,0,0,N/A
EA2038,public,Nonresident,17,0,0,N/A
EA2038,public,Nonresident,16,0,0,N/A
EA2038,public,Nonresident,15,0,0,N/A
EA2038,public,Nonresident,14,0,0,N/A
EA2038,public,Nonresident,13,0,0,N/A
EA2038,public,Nonresident,12,0,0,N/A
EA2038,public,Nonresident,11,0,0,N/A
EA2038,public,Nonresident,10,0,0,N/A
EA2038,public,Nonresident,9,0,0,N/A
EA2038,public,Nonresident,8,0,0,N/A
EA2038,public,Nonresident,7,0,0,N/A
EA2038,public,Nonresident,6,0,0,N/A
EA2038,public,Nonresident,5,0,0,N/A
EA2038,public,Nonresident,4,0,0,N/A
EA2038,public,Nonresident,3,0,0,N/A
EA2038,public,Nonresident,2,0,0,N/A
EA2038,public,Nonresident,1,2,2,1 in 1.0
EA2038,public,Nonresident,0,22,22,1 in 1.0
EA2038,public,Resident,19,0,0,N/A
EA2038,public,Resident,18,0,0,N/A
EA2038,public,Resident,17,0,0,N/A
EA2038,public,Resident,16,0,0,N/A
EA2038,public,Resident,15,0,0,N/A
EA2038,public,Resident,14,0,0,N/A
EA2038,public,Resident,13,0,0,N/A
EA2038,public,Resident,12,0,0,N/A
EA2038,public,Resident,11,0,0,N/A
EA2038,public,Resident,10,0,0,N/A
EA2038,public,Resident,9,0,0,N/A
EA2038,public,Resident,8,0,0,N/A
EA2038,public,Resident,7,0,0,N/A
EA2038,public,Resident,6,0,0,N/A
EA2038,public,Resident,5,1,1,1 in 1.0
EA2038,public,Resident,4,3,3,1 in 1.0
EA2038,public,Resident,3,9,9,1 in 1.0
EA2038,public,Resident,2,19,19,1 in 1.0
EA2038,public,Resident,1,64,64,1 in 1.0
EA2038,public,Resident,0,369,369,1 in 1.0
MA1005,public,Nonresident,19,0,0,N/A
MA1005,public,Nonresident,18,0,0,N/A
MA1005,public,Nonresident,17,0,0,N/A
MA1005,public,Nonresident,16,0,0,N/A
MA1005,public,Nonresident,15,0,0,N/A
MA1005,public,Nonresident,14,1,0,N/A
MA1005,public,Nonresident,13,3,0,N/A
MA1005,public,Nonresident,12,1,0,N/A
MA1005,public,Nonresident,11,0,0,N/A
MA1005,public,Nonresident,10,4,0,N/A
MA1005,public,Nonresident,9,1,0,N/A
MA1005,public,Nonresident,8,3,0,N/A
MA1005,public,Nonresident,7,8,0,N/A
MA1005,public,Nonresident,6,14,0,N/A
MA1005,public,Nonresident,5,18,1,1 in 18.0
MA1005,public,Nonresident,4,16,0,N/A
MA1005,public,Nonresident,3,14,0,N/A
MA1005,public,Nonresident,2,17,0,N/A
MA1005,public,Nonresident,1,21,0,N/A
MA1005,public,Nonresident,0,35,0,N/A
MA1005,public,Resident,19,1,1,1 in 1.0
MA1005,public,Resident,18,5,2,1 in 2.5
MA1005,public,Resident,17,4,0,N/A
MA1005,public,Resident,16,9,0,N/A
MA1005,public,Resident,15,12,0,N/A
MA1005,public,Resident,14,16,0,N/A
MA1005,public,Resident,13,19,0,N/A
MA1005,public,Resident,12,17,0,N/A
MA1005,public,Resident,11,16,0,N/A
MA1005,public,Resident,10,24,0,N/A
MA1005,public,Resident,9,46,0,N/A
MA1005,public,Resident,8,48,0,N/A
MA1005,public,Resident,7,45,0,N/A
MA1005,public,Resident,6,77,1,1 in 77.0
MA1005,public,Resident,5,82,1,1 in 82.0
MA1005,public,Resident,4,83,1,1 in 83.0
MA1005,public,Resident,3,113,0,N/A
MA1005,public,Resident,2,140,0,N/A
MA1005,public,Resident,1,157,0,N/A
MA1005,public,Resident,0,283,0,N/A
MA1007,public,Nonresident,19,0,0,N/A
MA1007,public,Nonresident,18,0,0,N/A
MA1007,public,Nonresident,17,0,0,N/A
MA1007,public,Nonresident,16,0,0,N/A
MA1007,public,Nonresident,15,0,0,N/A
MA1007,public,Nonresident,14,0,0,N/A
MA1007,public,Nonresident,13,0,0,N/A
MA1007,public,Nonresident,12,0,0,N/A
MA1007,public,Nonresident,11,0,0,N/A
MA1007,public,Nonresident,10,0,0,N/A
MA1007,public,Nonresident,9,0,0,N/A
MA1007,public,Nonresident,8,0,0,N/A
MA1007,public,Nonresident,7,0,0,N/A
MA1007,public,Nonresident,6,0,0,N/A
MA1007,public,Nonresident,5,0,0,N/A
MA1007,public,Nonresident,4,0,0,N/A
MA1007,public,Nonresident,3,0,0,N/A
MA1007,public,Nonresident,2,0,0,N/A
MA1007,public,Nonresident,1,0,0,N/A
MA1007,public,Nonresident,0,0,0,N/A
MA1007,public,Resident,19,0,0,N/A
MA1007,public,Resident,18,1,1,1 in 1.0
MA1007,public,Resident,17,3,1,1 in 3.0
MA1007,public,Resident,16,6,0,N/A
MA1007,public,Resident,15,3,0,N/A
MA1007,public,Resident,14,6,0,N/A
MA1007,public,Resident,13,5,0,N/A
MA1007,public,Resident,12,5,0,N/A
MA1007,public,Resident,11,8,0,N/A
MA1007,public,Resident,10,9,0,N/A
MA1007,public,Resident,9,20,0,N/A
MA1007,public,Resident,8,13,0,N/A
MA1007,public,Resident,7,24,0,N/A
MA1007,public,Resident,6,21,0,N/A
MA1007,public,Resident,5,20,0,N/A
MA1007,public,Resident,4,27,0,N/A
MA1007,public,Resident,3,31,0,N/A
MA1007,public,Resident,2,26,1,1 in 26.0
MA1007,public,Resident,1,42,0,N/A
MA1007,public,Resident,0,59,0,N/A
MA1008,public,Nonresident,19,0,0,N/A
MA1008,public,Nonresident,18,2,0,N/A
MA1008,public,Nonresident,17,4,0,N/A
MA1008,public,Nonresident,16,2,0,N/A
MA1008,public,Nonresident,15,2,0,N/A
MA1008,public,Nonresident,14,1,0,N/A
MA1008,public,Nonresident,13,3,0,N/A
MA1008,public,Nonresident,12,4,0,N/A
MA1008,public,Nonresident,11,3,0,N/A
MA1008,public,Nonresident,10,3,0,N/A
MA1008,public,Nonresident,9,10,1,1 in 10.0
MA1008,public,Nonresident,8,12,0,N/A
MA1008,public,Nonresident,7,14,0,N/A
MA1008,public,Nonresident,6,29,0,N/A
MA1008,public,Nonresident,5,38,0,N/A
MA1008,public,Nonresident,4,20,0,N/A
MA1008,public,Nonresident,3,22,0,N/A
MA1008,public,Nonresident,2,29,0,N/A
MA1008,public,Nonresident,1,28,0,N/A
MA1008,public,Nonresident,0,63,0,N/A
MA1008,public,Resident,19,20,2,1 in 10.0
MA1008,public,Resident,18,15,0,N/A
MA1008,public,Resident,17,17,0,N/A
MA1008,public,Resident,16,27,0,N/A
MA1008,public,Resident,15,26,0,N/A
MA1008,public,Resident,14,24,0,N/A
MA1008,public,Resident,13,26,0,N/A
MA1008,public,Resident,12,41,0,N/A
MA1008,public,Resident,11,47,1,1 in 47.0
MA1008,public,Resident,10,44,0,N/A
MA1008,public,Resident,9,84,0,N/A
MA1008,public,Resident,8,95,0,N/A
MA1008,public,Resident,7,119,0,N/A
MA1008,public,Resident,6,143,0,N/A
MA1008,public,Resident,5,178,1,1 in 178.0
MA1008,public,Resident,4,227,0,N/A
MA1008,public,Resident,3,303,0,N/A
MA1008,public,Resident,2,317,0,N/A
MA1008,public,Resident,1,402,0,N/A
MA1008,public,Resident,0,663,0,N/A
MA1009,cwmu,Nonresident,19,0,0,N/A
MA1009,cwmu,Nonresident,18,0,0,N/A
MA1009,cwmu,Nonresident,17,0,0,N/A
MA1009,cwmu,Nonresident,16,0,0,N/A
MA1009,cwmu,Nonresident,15,0,0,N/A
MA1009,cwmu,Nonresident,14,0,0,N/A
MA1009,cwmu,Nonresident,13,0,0,N/A
MA1009,cwmu,Nonresident,12,0,0,N/A
MA1009,cwmu,Nonresident,11,0,0,N/A
MA1009,cwmu,Nonresident,10,0,0,N/A
MA1009,cwmu,Nonresident,9,0,0,N/A
MA1009,cwmu,Nonresident,8,0,0,N/A
MA1009,cwmu,Nonresident,7,0,0,N/A
MA1009,cwmu,Nonresident,6,0,0,N/A
MA1009,cwmu,Nonresident,5,0,0,N/A
MA1009,cwmu,Nonresident,4,0,0,N/A
MA1009,cwmu,Nonresident,3,0,0,N/A
MA1009,cwmu,Nonresident,2,0,0,N/A
MA1009,cwmu,Nonresident,1,0,0,N/A
MA1009,cwmu,Nonresident,0,0,0,N/A
MA1009,cwmu,Resident,19,3,0,N/A
MA1009,cwmu,Resident,18,4,0,N/A
MA1009,cwmu,Resident,17,6,0,N/A
MA1009,cwmu,Resident,16,5,0,N/A
MA1009,cwmu,Resident,15,2,0,N/A
MA1009,cwmu,Resident,14,7,0,N/A
MA1009,cwmu,Resident,13,2,0,N/A
MA1009,cwmu,Resident,12,0,0,N/A
MA1009,cwmu,Resident,11,7,0,N/A
MA1009,cwmu,Resident,10,6,0,N/A
MA1009,cwmu,Resident,9,14,0,N/A
MA1009,cwmu,Resident,8,11,0,N/A
MA1009,cwmu,Resident,7,13,0,N/A
MA1009,cwmu,Resident,6,17,0,N/A
MA1009,cwmu,Resident,5,16,0,N/A
MA1009,cwmu,Resident,4,14,0,N/A
MA1009,cwmu,Resident,3,19,0,N/A
MA1009,cwmu,Resident,2,11,1,1 in 11.0
MA1009,cwmu,Resident,1,16,0,N/A
MA1009,cwmu,Resident,0,39,0,N/A
MA1010,cwmu,Nonresident,19,0,0,N/A
MA1010,cwmu,Nonresident,18,0,0,N/A
MA1010,cwmu,Nonresident,17,0,0,N/A
MA1010,cwmu,Nonresident,16,0,0,N/A
MA1010,cwmu,Nonresident,15,0,0,N/A
MA1010,cwmu,Nonresident,14,0,0,N/A
MA1010,cwmu,Nonresident,13,0,0,N/A
MA1010,cwmu,Nonresident,12,0,0,N/A
MA1010,cwmu,Nonresident,11,0,0,N/A
MA1010,cwmu,Nonresident,10,0,0,N/A
MA1010,cwmu,Nonresident,9,0,0,N/A
MA1010,cwmu,Nonresident,8,0,0,N/A
MA1010,cwmu,Nonresident,7,0,0,N/A
MA1010,cwmu,Nonresident,6,0,0,N/A
MA1010,cwmu,Nonresident,5,0,0,N/A
MA1010,cwmu,Nonresident,4,0,0,N/A
MA1010,cwmu,Nonresident,3,0,0,N/A
MA1010,cwmu,Nonresident,2,0,0,N/A
MA1010,cwmu,Nonresident,1,0,0,N/A
MA1010,cwmu,Nonresident,0,0,0,N/A
MA1010,cwmu,Resident,19,22,1,1 in 22.0
MA1010,cwmu,Resident,18,16,0,N/A
MA1010,cwmu,Resident,17,20,0,N/A
MA1010,cwmu,Resident,16,28,0,N/A
MA1010,cwmu,Resident,15,20,0,N/A
MA1010,cwmu,Resident,14,25,0,N/A
MA1010,cwmu,Resident,13,20,0,N/A
MA1010,cwmu,Resident,12,20,0,N/A
MA1010,cwmu,Resident,11,25,0,N/A
MA1010,cwmu,Resident,10,30,0,N/A
MA1010,cwmu,Resident,9,37,0,N/A
MA1010,cwmu,Resident,8,59,1,1 in 59.0
MA1010,cwmu,Resident,7,51,0,N/A
MA1010,cwmu,Resident,6,58,0,N/A
MA1010,cwmu,Resident,5,53,0,N/A
MA1010,cwmu,Resident,4,70,0,N/A
MA1010,cwmu,Resident,3,84,0,N/A
MA1010,cwmu,Resident,2,102,0,N/A
MA1010,cwmu,Resident,1,104,0,N/A
MA1010,cwmu,Resident,0,164,0,N/A
PD1000,public,Nonresident,19,0,0,N/A
PD1000,public,Nonresident,18,0,0,N/A
PD1000,public,Nonresident,17,0,0,N/A
PD1000,public,Nonresident,16,0,0,N/A
PD1000,public,Nonresident,15,0,0,N/A
PD1000,public,Nonresident,14,0,0,N/A
PD1000,public,Nonresident,13,0,0,N/A
PD1000,public,Nonresident,12,0,0,N/A
PD1000,public,Nonresident,11,0,0,N/A
PD1000,public,Nonresident,10,0,0,N/A
PD1000,public,Nonresident,9,0,0,N/A
PD1000,public,Nonresident,8,0,0,N/A
PD1000,public,Nonresident,7,1,1,1 in 1.0
PD1000,public,Nonresident,6,1,1,1 in 1.0
PD1000,public,Nonresident,5,1,1,1 in 1.0
PD1000,public,Nonresident,4,1,1,1 in 1.0
PD1000,public,Nonresident,3,7,2,1 in 3.5
PD1000,public,Nonresident,2,3,1,1 in 3.0
PD1000,public,Nonresident,1,6,0,N/A
PD1000,public,Nonresident,0,4,0,N/A
PD1000,public,Resident,19,0,0,N/A
PD1000,public,Resident,18,0,0,N/A
PD1000,public,Resident,17,0,0,N/A
PD1000,public,Resident,16,0,0,N/A
PD1000,public,Resident,15,0,0,N/A
PD1000,public,Resident,14,0,0,N/A
PD1000,public,Resident,13,0,0,N/A
PD1000,public,Resident,12,0,0,N/A
PD1000,public,Resident,11,0,0,N/A
PD1000,public,Resident,10,0,0,N/A
PD1000,public,Resident,9,0,0,N/A
PD1000,public,Resident,8,5,5,1 in 1.0
PD1000,public,Resident,7,46,46,1 in 1.0
PD1000,public,Resident,6,45,7,1 in 6.4
PD1000,public,Resident,5,78,0,N/A
PD1000,public,Resident,4,78,0,N/A
PD1000,public,Resident,3,87,0,N/A
PD1000,public,Resident,2,95,0,N/A
PD1000,public,Resident,1,101,0,N/A
PD1000,public,Resident,0,159,0,N/A
PD1012,public,Nonresident,19,0,0,N/A
PD1012,public,Nonresident,18,0,0,N/A
PD1012,public,Nonresident,17,0,0,N/A
PD1012,public,Nonresident,16,0,0,N/A
PD1012,public,Nonresident,15,0,0,N/A
PD1012,public,Nonresident,14,0,0,N/A
PD1012,public,Nonresident,13,0,0,N/A
PD1012,public,Nonresident,12,0,0,N/A
PD1012,public,Nonresident,11,0,0,N/A
PD1012,public,Nonresident,10,0,0,N/A
PD1012,public,Nonresident,9,0,0,N/A
PD1012,public,Nonresident,8,0,0,N/A
PD1012,public,Nonresident,7,0,0,N/A
PD1012,public,Nonresident,6,0,0,N/A
PD1012,public,Nonresident,5,1,1,1 in 1.0
PD1012,public,Nonresident,4,0,0,N/A
PD1012,public,Nonresident,3,1,1,1 in 1.0
PD1012,public,Nonresident,2,0,0,N/A
PD1012,public,Nonresident,1,0,0,N/A
PD1012,public,Nonresident,0,3,1,1 in 3.0
PD1012,public,Resident,19,0,0,N/A
PD1012,public,Resident,18,0,0,N/A
PD1012,public,Resident,17,0,0,N/A
PD1012,public,Resident,16,0,0,N/A
PD1012,public,Resident,15,0,0,N/A
PD1012,public,Resident,14,0,0,N/A
PD1012,public,Resident,13,0,0,N/A
PD1012,public,Resident,12,0,0,N/A
PD1012,public,Resident,11,0,0,N/A
PD1012,public,Resident,10,0,0,N/A
PD1012,public,Resident,9,0,0,N/A
PD1012,public,Resident,8,3,3,1 in 1.0
PD1012,public,Resident,7,1,1,1 in 1.0
PD1012,public,Resident,6,10,10,1 in 1.0
PD1012,public,Resident,5,12,4,1 in 3.0
PD1012,public,Resident,4,25,0,N/A
PD1012,public,Resident,3,21,0,N/A
PD1012,public,Resident,2,15,0,N/A
PD1012,public,Resident,1,40,0,N/A
PD1012,public,Resident,0,43,0,N/A
PD1017,public,Nonresident,19,0,0,N/A
PD1017,public,Nonresident,18,0,0,N/A
PD1017,public,Nonresident,17,0,0,N/A
PD1017,public,Nonresident,16,0,0,N/A
PD1017,public,Nonresident,15,0,0,N/A
PD1017,public,Nonresident,14,0,0,N/A
PD1017,public,Nonresident,13,0,0,N/A
PD1017,public,Nonresident,12,0,0,N/A
PD1017,public,Nonresident,11,0,0,N/A
PD1017,public,Nonresident,10,0,0,N/A
PD1017,public,Nonresident,9,0,0,N/A
PD1017,public,Nonresident,8,1,1,1 in 1.0
PD1017,public,Nonresident,7,0,0,N/A
PD1017,public,Nonresident,6,6,4,1 in 1.5
PD1017,public,Nonresident,5,2,0,N/A
PD1017,public,Nonresident,4,6,0,N/A
PD1017,public,Nonresident,3,3,0,N/A
PD1017,public,Nonresident,2,5,0,N/A
PD1017,public,Nonresident,1,4,0,N/A
PD1017,public,Nonresident,0,10,0,N/A
PD1017,public,Resident,19,0,0,N/A
PD1017,public,Resident,18,0,0,N/A
PD1017,public,Resident,17,0,0,N/A
PD1017,public,Resident,16,0,0,N/A
PD1017,public,Resident,15,0,0,N/A
PD1017,public,Resident,14,0,0,N/A
PD1017,public,Resident,13,0,0,N/A
PD1017,public,Resident,12,0,0,N/A
PD1017,public,Resident,11,0,0,N/A
PD1017,public,Resident,10,0,0,N/A
PD1017,public,Resident,9,0,0,N/A
PD1017,public,Resident,8,4,4,1 in 1.0
PD1017,public,Resident,7,27,27,1 in 1.0
PD1017,public,Resident,6,42,9,1 in 4.7
PD1017,public,Resident,5,42,0,N/A
PD1017,public,Resident,4,60,0,N/A
PD1017,public,Resident,3,66,0,N/A
PD1017,public,Resident,2,49,0,N/A
PD1017,public,Resident,1,68,0,N/A
PD1017,public,Resident,0,107,0,N/A
PD1031,cwmu,Nonresident,19,0,0,N/A
PD1031,cwmu,Nonresident,18,0,0,N/A
PD1031,cwmu,Nonresident,17,0,0,N/A
PD1031,cwmu,Nonresident,16,0,0,N/A
PD1031,cwmu,Nonresident,15,0,0,N/A
PD1031,cwmu,Nonresident,14,0,0,N/A
PD1031,cwmu,Nonresident,13,0,0,N/A
PD1031,cwmu,Nonresident,12,0,0,N/A
PD1031,cwmu,Nonresident,11,0,0,N/A
PD1031,cwmu,Nonresident,10,0,0,N/A
PD1031,cwmu,Nonresident,9,0,0,N/A
PD1031,cwmu,Nonresident,8,0,0,N/A
PD1031,cwmu,Nonresident,7,0,0,N/A
PD1031,cwmu,Nonresident,6,0,0,N/A
PD1031,cwmu,Nonresident,5,0,0,N/A
PD1031,cwmu,Nonresident,4,0,0,N/A
PD1031,cwmu,Nonresident,3,0,0,N/A
PD1031,cwmu,Nonresident,2,0,0,N/A
PD1031,cwmu,Nonresident,1,0,0,N/A
PD1031,cwmu,Nonresident,0,0,0,N/A
PD1031,cwmu,Resident,19,0,0,N/A
PD1031,cwmu,Resident,18,0,0,N/A
PD1031,cwmu,Resident,17,0,0,N/A
PD1031,cwmu,Resident,16,0,0,N/A
PD1031,cwmu,Resident,15,0,0,N/A
PD1031,cwmu,Resident,14,0,0,N/A
PD1031,cwmu,Resident,13,0,0,N/A
PD1031,cwmu,Resident,12,1,1,1 in 1.0
PD1031,cwmu,Resident,11,2,2,1 in 1.0
PD1031,cwmu,Resident,10,15,5,1 in 3.0
PD1031,cwmu,Resident,9,24,0,N/A
PD1031,cwmu,Resident,8,18,0,N/A
PD1031,cwmu,Resident,7,36,0,N/A
PD1031,cwmu,Resident,6,35,0,N/A
PD1031,cwmu,Resident,5,48,0,N/A
PD1031,cwmu,Resident,4,44,0,N/A
PD1031,cwmu,Resident,3,39,0,N/A
PD1031,cwmu,Resident,2,35,0,N/A
PD1031,cwmu,Resident,1,22,0,N/A
PD1031,cwmu,Resident,0,49,0,N/A
PD1033,public,Nonresident,19,0,0,N/A
PD1033,public,Nonresident,18,0,0,N/A
PD1033,public,Nonresident,17,0,0,N/A
PD1033,public,Nonresident,16,0,0,N/A
PD1033,public,Nonresident,15,0,0,N/A
PD1033,public,Nonresident,14,0,0,N/A
PD1033,public,Nonresident,13,0,0,N/A
PD1033,public,Nonresident,12,0,0,N/A
PD1033,public,Nonresident,11,0,0,N/A
PD1033,public,Nonresident,10,0,0,N/A
PD1033,public,Nonresident,9,0,0,N/A
PD1033,public,Nonresident,8,0,0,N/A
PD1033,public,Nonresident,7,0,0,N/A
PD1033,public,Nonresident,6,0,0,N/A
PD1033,public,Nonresident,5,1,1,1 in 1.0
PD1033,public,Nonresident,4,4,1,1 in 4.0
PD1033,public,Nonresident,3,7,0,N/A
PD1033,public,Nonresident,2,8,0,N/A
PD1033,public,Nonresident,1,1,0,N/A
PD1033,public,Nonresident,0,7,0,N/A
PD1033,public,Resident,19,0,0,N/A
PD1033,public,Resident,18,0,0,N/A
PD1033,public,Resident,17,0,0,N/A
PD1033,public,Resident,16,0,0,N/A
PD1033,public,Resident,15,0,0,N/A
PD1033,public,Resident,14,0,0,N/A
PD1033,public,Resident,13,0,0,N/A
PD1033,public,Resident,12,0,0,N/A
PD1033,public,Resident,11,0,0,N/A
PD1033,public,Resident,10,0,0,N/A
PD1033,public,Resident,9,0,0,N/A
PD1033,public,Resident,8,4,4,1 in 1.0
PD1033,public,Resident,7,10,7,1 in 1.4
PD1033,public,Resident,6,16,0,N/A
PD1033,public,Resident,5,28,0,N/A
PD1033,public,Resident,4,37,0,N/A
PD1033,public,Resident,3,47,0,N/A
PD1033,public,Resident,2,51,0,N/A
PD1033,public,Resident,1,46,0,N/A
PD1033,public,Resident,0,92,0,N/A
PD1034,public,Nonresident,19,0,0,N/A
PD1034,public,Nonresident,18,0,0,N/A
PD1034,public,Nonresident,17,0,0,N/A
PD1034,public,Nonresident,16,0,0,N/A
PD1034,public,Nonresident,15,0,0,N/A
PD1034,public,Nonresident,14,0,0,N/A
PD1034,public,Nonresident,13,0,0,N/A
PD1034,public,Nonresident,12,0,0,N/A
PD1034,public,Nonresident,11,0,0,N/A
PD1034,public,Nonresident,10,1,1,1 in 1.0
PD1034,public,Nonresident,9,0,0,N/A
PD1034,public,Nonresident,8,0,0,N/A
PD1034,public,Nonresident,7,1,1,1 in 1.0
PD1034,public,Nonresident,6,7,1,1 in 7.0
PD1034,public,Nonresident,5,10,0,N/A
PD1034,public,Nonresident,4,4,0,N/A
PD1034,public,Nonresident,3,12,0,N/A
PD1034,public,Nonresident,2,10,0,N/A
PD1034,public,Nonresident,1,5,0,N/A
PD1034,public,Nonresident,0,11,0,N/A
PD1034,public,Resident,19,0,0,N/A
PD1034,public,Resident,18,0,0,N/A
PD1034,public,Resident,17,0,0,N/A
PD1034,public,Resident,16,0,0,N/A
PD1034,public,Resident,15,0,0,N/A
PD1034,public,Resident,14,0,0,N/A
PD1034,public,Resident,13,0,0,N/A
PD1034,public,Resident,12,0,0,N/A
PD1034,public,Resident,11,0,0,N/A
PD1034,public,Resident,10,0,0,N/A
PD1034,public,Resident,9,1,1,1 in 1.0
PD1034,public,Resident,8,10,10,1 in 1.0
PD1034,public,Resident,7,48,11,1 in 4.4
PD1034,public,Resident,6,58,0,N/A
PD1034,public,Resident,5,95,0,N/A
PD1034,public,Resident,4,87,0,N/A
PD1034,public,Resident,3,90,0,N/A
PD1034,public,Resident,2,108,0,N/A
PD1034,public,Resident,1,103,0,N/A
PD1034,public,Resident,0,167,0,N/A
PD1035,public,Nonresident,19,0,0,N/A
PD1035,public,Nonresident,18,0,0,N/A
PD1035,public,Nonresident,17,0,0,N/A
PD1035,public,Nonresident,16,0,0,N/A
PD1035,public,Nonresident,15,0,0,N/A
PD1035,public,Nonresident,14,1,1,1 in 1.0
PD1035,public,Nonresident,13,0,0,N/A
PD1035,public,Nonresident,12,0,0,N/A
PD1035,public,Nonresident,11,0,0,N/A
PD1035,public,Nonresident,10,0,0,N/A
PD1035,public,Nonresident,9,0,0,N/A
PD1035,public,Nonresident,8,0,0,N/A
PD1035,public,Nonresident,7,1,1,1 in 1.0
PD1035,public,Nonresident,6,3,1,1 in 3.0
PD1035,public,Nonresident,5,8,0,N/A
PD1035,public,Nonresident,4,3,0,N/A
PD1035,public,Nonresident,3,5,0,N/A
PD1035,public,Nonresident,2,4,0,N/A
PD1035,public,Nonresident,1,7,0,N/A
PD1035,public,Nonresident,0,4,0,N/A
PD1035,public,Resident,19,0,0,N/A
PD1035,public,Resident,18,0,0,N/A
PD1035,public,Resident,17,0,0,N/A
PD1035,public,Resident,16,0,0,N/A
PD1035,public,Resident,15,0,0,N/A
PD1035,public,Resident,14,0,0,N/A
PD1035,public,Resident,13,0,0,N/A
