hunt_code,residency,point_level,applicants,bonus_permits,random_permits,total_permits,success_ratio_text
DB1008,Nonresident,5,14,0,0,0,N/A
DB1008,Nonresident,4,14,0,0,0,N/A
DB1008,Nonresident,3,13,0,0,0,N/A
DB1008,Nonresident,2,17,0,0,0,N/A
DB1008,Nonresident,1,24,0,1,1,1 in 24.0
DB1008,Nonresident,0,25,0,0,0,N/A
DB1008,Resident,32,0,0,0,0,N/A
DB1008,Resident,31,0,0,0,0,N/A
DB1008,Resident,30,0,0,0,0,N/A
DB1008,Resident,29,0,0,0,0,N/A
DB1008,Resident,28,0,0,0,0,N/A
DB1008,Resident,27,2,2,0,2,1 in 1.0
DB1008,Resident,26,3,0,0,0,N/A
DB1008,Resident,25,4,0,0,0,N/A
DB1008,Resident,24,7,0,0,0,N/A
DB1008,Resident,23,9,0,0,0,N/A
DB1008,Resident,22,23,0,0,0,N/A
DB1008,Resident,21,26,0,0,0,N/A
DB1008,Resident,20,18,0,0,0,N/A
DB1008,Resident,19,22,0,0,0,N/A
DB1008,Resident,18,19,0,0,0,N/A
DB1008,Resident,17,21,0,0,0,N/A
DB1008,Resident,16,34,0,0,0,N/A
DB1008,Resident,15,19,0,0,0,N/A
DB1008,Resident,14,27,0,1,1,1 in 27.0
DB1008,Resident,13,21,0,0,0,N/A
DB1008,Resident,12,16,0,0,0,N/A
DB1008,Resident,11,18,0,0,0,N/A
DB1008,Resident,10,16,0,0,0,N/A
DB1008,Resident,9,24,0,0,0,N/A
DB1008,Resident,8,25,0,0,0,N/A
DB1008,Resident,7,26,0,0,0,N/A
DB1008,Resident,6,25,0,0,0,N/A
DB1008,Resident,5,36,0,0,0,N/A
DB1008,Resident,4,21,0,0,0,N/A
DB1008,Resident,3,27,0,0,0,N/A
DB1008,Resident,2,28,0,0,0,N/A
DB1008,Resident,1,23,0,0,0,N/A
DB1008,Resident,0,30,0,0,0,N/A
DB1009,Nonresident,32,0,0,0,0,N/A
DB1009,Nonresident,31,0,0,0,0,N/A
DB1009,Nonresident,30,0,0,0,0,N/A
DB1009,Nonresident,29,0,0,0,0,N/A
DB1009,Nonresident,28,0,0,0,0,N/A
DB1009,Nonresident,27,0,0,0,0,N/A
DB1009,Nonresident,26,0,0,0,0,N/A
DB1009,Nonresident,25,1,0,0,0,N/A
DB1009,Nonresident,24,0,0,0,0,N/A
DB1009,Nonresident,23,0,0,0,0,N/A
DB1009,Nonresident,22,1,0,0,0,N/A
DB1009,Nonresident,21,0,0,0,0,N/A
DB1009,Nonresident,20,1,0,0,0,N/A
DB1009,Nonresident,19,1,0,0,0,N/A
DB1009,Nonresident,18,1,0,0,0,N/A
DB1009,Nonresident,17,1,0,0,0,N/A
DB1009,Nonresident,16,15,0,0,0,N/A
DB1009,Nonresident,15,6,0,0,0,N/A
DB1009,Nonresident,14,3,0,0,0,N/A
DB1009,Nonresident,13,3,0,0,0,N/A
DB1009,Nonresident,12,6,0,0,0,N/A
DB1009,Nonresident,11,8,0,0,0,N/A
DB1009,Nonresident,10,5,0,0,0,N/A
DB1009,Nonresident,9,6,0,0,0,N/A
DB1009,Nonresident,8,4,0,1,1,1 in 4.0
DB1009,Nonresident,7,6,0,0,0,N/A
DB1009,Nonresident,6,7,0,0,0,N/A
DB1009,Nonresident,5,8,0,0,0,N/A
DB1009,Nonresident,4,3,0,0,0,N/A
DB1009,Nonresident,3,2,0,0,0,N/A
DB1009,Nonresident,2,4,0,0,0,N/A
DB1009,Nonresident,1,4,0,0,0,N/A
DB1009,Nonresident,0,6,0,0,0,N/A
DB1009,Resident,32,0,0,0,0,N/A
DB1009,Resident,31,0,0,0,0,N/A
DB1009,Resident,30,0,0,0,0,N/A
DB1009,Resident,29,0,0,0,0,N/A
DB1009,Resident,28,0,0,0,0,N/A
DB1009,Resident,27,0,0,0,0,N/A
DB1009,Resident,26,0,0,0,0,N/A
DB1009,Resident,25,0,0,0,0,N/A
DB1009,Resident,24,1,1,0,1,1 in 1.0
DB1009,Resident,23,0,0,0,0,N/A
DB1009,Resident,22,0,0,0,0,N/A
DB1009,Resident,21,1,1,0,1,1 in 1.0
DB1009,Resident,20,1,1,0,1,1 in 1.0
DB1009,Resident,19,0,0,0,0,N/A
DB1009,Resident,18,2,2,0,2,1 in 1.0
DB1009,Resident,17,3,0,0,0,N/A
DB1009,Resident,16,2,0,0,0,N/A
DB1009,Resident,15,3,0,1,1,1 in 3.0
DB1009,Resident,14,3,0,1,1,1 in 3.0
DB1009,Resident,13,8,0,0,0,N/A
DB1009,Resident,12,8,0,0,0,N/A
DB1009,Resident,11,7,0,0,0,N/A
DB1009,Resident,10,8,0,0,0,N/A
DB1009,Resident,9,11,0,0,0,N/A
DB1009,Resident,8,14,0,0,0,N/A
DB1009,Resident,7,10,0,1,1,1 in 10.0
DB1009,Resident,6,16,0,1,1,1 in 16.0
DB1009,Resident,5,10,0,0,0,N/A
DB1009,Resident,4,19,0,1,1,1 in 19.0
DB1009,Resident,3,12,0,0,0,N/A
DB1009,Resident,2,20,0,0,0,N/A
DB1009,Resident,1,16,0,0,0,N/A
DB1009,Resident,0,23,0,0,0,N/A
DB1010,Nonresident,32,0,0,0,0,N/A
DB1010,Nonresident,31,0,0,0,0,N/A
DB1010,Nonresident,30,0,0,0,0,N/A
DB1010,Nonresident,29,0,0,0,0,N/A
DB1010,Nonresident,28,0,0,0,0,N/A
DB1010,Nonresident,27,0,0,0,0,N/A
DB1010,Nonresident,26,0,0,0,0,N/A
DB1010,Nonresident,25,0,0,0,0,N/A
DB1010,Nonresident,24,0,0,0,0,N/A
DB1010,Nonresident,23,3,2,0,2,1 in 1.5
DB1010,Nonresident,22,1,0,0,0,N/A
DB1010,Nonresident,21,2,0,0,0,N/A
DB1010,Nonresident,20,2,0,1,1,1 in 2.0
DB1010,Nonresident,19,1,0,0,0,N/A
DB1010,Nonresident,18,6,0,0,0,N/A
DB1010,Nonresident,17,4,0,0,0,N/A
DB1010,Nonresident,16,7,0,0,0,N/A
DB1010,Nonresident,15,9,0,0,0,N/A
DB1010,Nonresident,14,8,0,0,0,N/A
DB1010,Nonresident,13,6,0,0,0,N/A
DB1010,Nonresident,12,7,0,0,0,N/A
DB1010,Nonresident,11,11,0,0,0,N/A
DB1010,Nonresident,10,9,0,0,0,N/A
DB1010,Nonresident,9,4,0,0,0,N/A
DB1010,Nonresident,8,19,0,0,0,N/A
DB1010,Nonresident,7,13,0,0,0,N/A
DB1010,Nonresident,6,22,0,0,0,N/A
DB1010,Nonresident,5,16,0,0,0,N/A
DB1010,Nonresident,4,12,0,0,0,N/A
DB1010,Nonresident,3,14,0,0,0,N/A
DB1010,Nonresident,2,18,0,0,0,N/A
DB1010,Nonresident,1,14,0,0,0,N/A
DB1010,Nonresident,0,14,0,0,0,N/A
DB1010,Resident,32,0,0,0,0,N/A
DB1010,Resident,31,0,0,0,0,N/A
DB1010,Resident,30,0,0,0,0,N/A
DB1010,Resident,29,0,0,0,0,N/A
DB1010,Resident,28,0,0,0,0,N/A
DB1010,Resident,27,0,0,0,0,N/A
DB1010,Resident,26,0,0,0,0,N/A
DB1010,Resident,25,0,0,0,0,N/A
DB1010,Resident,24,0,0,0,0,N/A
DB1010,Resident,23,0,0,0,0,N/A
DB1010,Resident,22,0,0,0,0,N/A
DB1010,Resident,21,0,0,0,0,N/A
DB1010,Resident,20,0,0,0,0,N/A
DB1010,Resident,19,4,4,0,4,1 in 1.0
DB1010,Resident,18,4,4,0,4,1 in 1.0
DB1010,Resident,17,8,4,0,4,1 in 2.0
DB1010,Resident,16,16,0,1,1,1 in 16.0
DB1010,Resident,15,15,0,1,1,1 in 15.0
DB1010,Resident,14,20,0,1,1,1 in 20.0
DB1010,Resident,13,23,0,1,1,1 in 23.0
DB1010,Resident,12,21,0,0,0,N/A
DB1010,Resident,11,19,0,2,2,1 in 9.5
DB1010,Resident,10,19,0,0,0,N/A
DB1010,Resident,9,32,0,0,0,N/A
DB1010,Resident,8,45,0,0,0,N/A
DB1010,Resident,7,36,0,0,0,N/A
DB1010,Resident,6,41,0,2,2,1 in 20.5
DB1010,Resident,5,52,0,0,0,N/A
DB1010,Resident,4,46,0,1,1,1 in 46.0
DB1010,Resident,3,62,0,0,0,N/A
DB1010,Resident,2,51,0,1,1,1 in 51.0
DB1010,Resident,1,47,0,0,0,N/A
DB1010,Resident,0,56,0,1,1,1 in 56.0
DB1011,Nonresident,32,0,0,0,0,N/A
DB1011,Nonresident,31,0,0,0,0,N/A
DB1011,Nonresident,30,0,0,0,0,N/A
DB1011,Nonresident,29,0,0,0,0,N/A
DB1011,Nonresident,28,0,0,0,0,N/A
DB1011,Nonresident,27,0,0,0,0,N/A
DB1011,Nonresident,26,0,0,0,0,N/A
DB1011,Nonresident,25,0,0,0,0,N/A
DB1011,Nonresident,24,0,0,0,0,N/A
DB1011,Nonresident,23,0,0,0,0,N/A
DB1011,Nonresident,22,0,0,0,0,N/A
DB1011,Nonresident,21,0,0,0,0,N/A
DB1011,Nonresident,20,6,2,0,2,1 in 3.0
DB1011,Nonresident,19,0,0,0,0,N/A
DB1011,Nonresident,18,1,0,0,0,N/A
DB1011,Nonresident,17,4,0,0,0,N/A
DB1011,Nonresident,16,21,0,0,0,N/A
DB1011,Nonresident,15,10,0,0,0,N/A
DB1011,Nonresident,14,13,0,1,1,1 in 13.0
DB1011,Nonresident,13,7,0,0,0,N/A
DB1011,Nonresident,12,7,0,0,0,N/A
DB1011,Nonresident,11,15,0,0,0,N/A
DB1011,Nonresident,10,12,0,1,1,1 in 12.0
DB1011,Nonresident,9,15,0,0,0,N/A
DB1011,Nonresident,8,16,0,0,0,N/A
DB1011,Nonresident,7,14,0,0,0,N/A
DB1011,Nonresident,6,16,0,0,0,N/A
DB1011,Nonresident,5,12,0,0,0,N/A
DB1011,Nonresident,4,16,0,0,0,N/A
DB1011,Nonresident,3,13,0,0,0,N/A
DB1011,Nonresident,2,11,0,0,0,N/A
DB1011,Nonresident,1,23,0,0,0,N/A
DB1011,Nonresident,0,36,0,0,0,N/A
DB1011,Resident,32,0,0,0,0,N/A
DB1011,Resident,31,0,0,0,0,N/A
DB1011,Resident,30,0,0,0,0,N/A
DB1011,Resident,29,0,0,0,0,N/A
DB1011,Resident,28,0,0,0,0,N/A
DB1011,Resident,27,0,0,0,0,N/A
DB1011,Resident,26,0,0,0,0,N/A
DB1011,Resident,25,0,0,0,0,N/A
DB1011,Resident,24,0,0,0,0,N/A
DB1011,Resident,23,0,0,0,0,N/A
DB1011,Resident,22,0,0,0,0,N/A
DB1011,Resident,21,0,0,0,0,N/A
DB1011,Resident,20,0,0,0,0,N/A
DB1011,Resident,19,0,0,0,0,N/A
DB1011,Resident,18,0,0,0,0,N/A
DB1011,Resident,17,1,1,0,1,1 in 1.0
DB1011,Resident,16,1,1,0,1,1 in 1.0
DB1011,Resident,15,4,4,0,4,1 in 1.0
DB1011,Resident,14,20,16,0,16,1 in 1.3
DB1011,Resident,13,29,0,1,1,1 in 29.0
DB1011,Resident,12,49,0,2,2,1 in 24.5
DB1011,Resident,11,47,0,1,1,1 in 47.0
DB1011,Resident,10,33,0,2,2,1 in 16.5
DB1011,Resident,9,44,0,1,1,1 in 44.0
DB1011,Resident,8,58,0,6,6,1 in 9.7
DB1011,Resident,7,73,0,3,3,1 in 24.3
DB1011,Resident,6,52,0,0,0,N/A
DB1011,Resident,5,75,0,2,2,1 in 37.5
DB1011,Resident,4,62,0,2,2,1 in 31.0
DB1011,Resident,3,75,0,0,0,N/A
DB1011,Resident,2,66,0,2,2,1 in 33.0
DB1011,Resident,1,78,0,0,0,N/A
DB1011,Resident,0,64,0,0,0,N/A
DB1012,Nonresident,32,0,0,0,0,N/A
DB1012,Nonresident,31,0,0,0,0,N/A
DB1012,Nonresident,30,0,0,0,0,N/A
DB1012,Nonresident,29,0,0,0,0,N/A
DB1012,Nonresident,28,0,0,0,0,N/A
DB1012,Nonresident,27,0,0,0,0,N/A
DB1012,Nonresident,26,0,0,0,0,N/A
DB1012,Nonresident,25,0,0,0,0,N/A
DB1012,Nonresident,24,3,0,0,0,N/A
DB1012,Nonresident,23,1,0,0,0,N/A
DB1012,Nonresident,22,0,0,0,0,N/A
DB1012,Nonresident,21,0,0,0,0,N/A
DB1012,Nonresident,20,0,0,0,0,N/A
DB1012,Nonresident,19,6,0,0,0,N/A
DB1012,Nonresident,18,0,0,0,0,N/A
DB1012,Nonresident,17,3,0,0,0,N/A
DB1012,Nonresident,16,9,0,0,0,N/A
DB1012,Nonresident,15,12,0,1,1,1 in 12.0
DB1012,Nonresident,14,8,0,0,0,N/A
DB1012,Nonresident,13,5,0,0,0,N/A
DB1012,Nonresident,12,12,0,0,0,N/A
DB1012,Nonresident,11,11,0,0,0,N/A
DB1012,Nonresident,10,9,0,0,0,N/A
DB1012,Nonresident,9,8,0,0,0,N/A
DB1012,Nonresident,8,11,0,0,0,N/A
DB1012,Nonresident,7,12,0,0,0,N/A
DB1012,Nonresident,6,17,0,0,0,N/A
DB1012,Nonresident,5,17,0,0,0,N/A
DB1012,Nonresident,4,12,0,0,0,N/A
DB1012,Nonresident,3,13,0,0,0,N/A
DB1012,Nonresident,2,17,0,0,0,N/A
DB1012,Nonresident,1,20,0,0,0,N/A
DB1012,Nonresident,0,20,0,0,0,N/A
DB1012,Resident,32,0,0,0,0,N/A
DB1012,Resident,31,0,0,0,0,N/A
DB1012,Resident,30,0,0,0,0,N/A
DB1012,Resident,29,0,0,0,0,N/A
DB1012,Resident,28,0,0,0,0,N/A
DB1012,Resident,27,0,0,0,0,N/A
DB1012,Resident,26,0,0,0,0,N/A
DB1012,Resident,25,0,0,0,0,N/A
DB1012,Resident,24,0,0,0,0,N/A
DB1012,Resident,23,0,0,0,0,N/A
DB1012,Resident,22,0,0,0,0,N/A
DB1012,Resident,21,0,0,0,0,N/A
DB1012,Resident,20,4,4,0,4,1 in 1.0
DB1012,Resident,19,6,2,0,2,1 in 3.0
DB1012,Resident,18,10,0,0,0,N/A
DB1012,Resident,17,10,0,0,0,N/A
DB1012,Resident,16,10,0,0,0,N/A
DB1012,Resident,15,8,0,0,0,N/A
DB1012,Resident,14,15,0,0,0,N/A
DB1012,Resident,13,13,0,0,0,N/A
DB1012,Resident,12,11,0,0,0,N/A
DB1012,Resident,11,15,0,1,1,1 in 15.0
DB1012,Resident,10,10,0,0,0,N/A
DB1012,Resident,9,15,0,0,0,N/A
DB1012,Resident,8,19,0,0,0,N/A
DB1012,Resident,7,19,0,1,1,1 in 19.0
DB1012,Resident,6,20,0,2,2,1 in 10.0
DB1012,Resident,5,13,0,0,0,N/A
DB1012,Resident,4,18,0,0,0,N/A
DB1012,Resident,3,26,0,0,0,N/A
DB1012,Resident,2,30,0,1,1,1 in 30.0
DB1012,Resident,1,24,0,0,0,N/A
DB1012,Resident,0,25,0,0,0,N/A
DB1013,Nonresident,32,0,0,0,0,N/A
DB1013,Nonresident,31,0,0,0,0,N/A
DB1013,Nonresident,30,0,0,0,0,N/A
DB1013,Nonresident,29,0,0,0,0,N/A
DB1013,Nonresident,28,0,0,0,0,N/A
DB1013,Nonresident,27,0,0,0,0,N/A
DB1013,Nonresident,26,0,0,0,0,N/A
DB1013,Nonresident,25,0,0,0,0,N/A
DB1013,Nonresident,24,0,0,0,0,N/A
DB1013,Nonresident,23,0,0,0,0,N/A
DB1013,Nonresident,22,0,0,0,0,N/A
DB1013,Nonresident,21,0,0,0,0,N/A
DB1013,Nonresident,20,0,0,0,0,N/A
DB1013,Nonresident,19,0,0,0,0,N/A
DB1013,Nonresident,18,0,0,0,0,N/A
DB1013,Nonresident,17,0,0,0,0,N/A
DB1013,Nonresident,16,0,0,0,0,N/A
DB1013,Nonresident,15,0,0,0,0,N/A
DB1013,Nonresident,14,0,0,0,0,N/A
DB1013,Nonresident,13,0,0,0,0,N/A
DB1013,Nonresident,12,0,0,0,0,N/A
DB1013,Nonresident,11,0,0,0,0,N/A
DB1013,Nonresident,10,0,0,0,0,N/A
DB1013,Nonresident,9,0,0,0,0,N/A
DB1013,Nonresident,8,0,0,0,0,N/A
DB1013,Nonresident,7,0,0,0,0,N/A
DB1013,Nonresident,6,0,0,0,0,N/A
DB1013,Nonresident,5,0,0,0,0,N/A
DB1013,Nonresident,4,0,0,0,0,N/A
DB1013,Nonresident,3,0,0,0,0,N/A
DB1013,Nonresident,2,0,0,0,0,N/A
DB1013,Nonresident,1,0,0,0,0,N/A
DB1013,Nonresident,0,0,0,0,0,N/A
DB1013,Resident,32,0,0,0,0,N/A
DB1013,Resident,31,0,0,0,0,N/A
DB1013,Resident,30,0,0,0,0,N/A
DB1013,Resident,29,0,0,0,0,N/A
DB1013,Resident,28,0,0,0,0,N/A
DB1013,Resident,27,0,0,0,0,N/A
DB1013,Resident,26,0,0,0,0,N/A
DB1013,Resident,25,0,0,0,0,N/A
DB1013,Resident,24,0,0,0,0,N/A
DB1013,Resident,23,0,0,0,0,N/A
DB1013,Resident,22,0,0,0,0,N/A
DB1013,Resident,21,0,0,0,0,N/A
DB1013,Resident,20,0,0,0,0,N/A
DB1013,Resident,19,0,0,0,0,N/A
DB1013,Resident,18,0,0,0,0,N/A
DB1013,Resident,17,0,0,0,0,N/A
DB1013,Resident,16,0,0,0,0,N/A
DB1013,Resident,15,1,1,0,1,1 in 1.0
DB1013,Resident,14,7,1,0,1,1 in 7.0
DB1013,Resident,13,6,0,0,0,N/A
DB1013,Resident,12,1,0,0,0,N/A
DB1013,Resident,11,5,0,0,0,N/A
DB1013,Resident,10,5,0,0,0,N/A
DB1013,Resident,9,7,0,0,0,N/A
DB1013,Resident,8,4,0,0,0,N/A
DB1013,Resident,7,7,0,0,0,N/A
DB1013,Resident,6,5,0,0,0,N/A
DB1013,Resident,5,8,0,2,2,1 in 4.0
DB1013,Resident,4,4,0,0,0,N/A
DB1013,Resident,3,3,0,0,0,N/A
DB1013,Resident,2,7,0,0,0,N/A
DB1013,Resident,1,7,0,0,0,N/A
DB1013,Resident,0,9,0,0,0,N/A
DB1014,Nonresident,32,0,0,0,0,N/A
DB1014,Nonresident,31,0,0,0,0,N/A
DB1014,Nonresident,30,0,0,0,0,N/A
DB1014,Nonresident,29,0,0,0,0,N/A
DB1014,Nonresident,28,0,0,0,0,N/A
DB1014,Nonresident,27,1,1,0,1,1 in 1.0
DB1014,Nonresident,26,0,0,0,0,N/A
DB1014,Nonresident,25,0,0,0,0,N/A
DB1014,Nonresident,24,4,0,0,0,N/A
DB1014,Nonresident,23,0,0,0,0,N/A
DB1014,Nonresident,22,5,0,0,0,N/A
DB1014,Nonresident,21,2,0,0,0,N/A
DB1014,Nonresident,20,3,0,0,0,N/A
DB1014,Nonresident,19,3,0,0,0,N/A
DB1014,Nonresident,18,4,0,0,0,N/A
DB1014,Nonresident,17,2,0,0,0,N/A
DB1014,Nonresident,16,19,0,0,0,N/A
DB1014,Nonresident,15,12,0,0,0,N/A
DB1014,Nonresident,14,7,0,0,0,N/A
DB1014,Nonresident,13,8,0,0,0,N/A
DB1014,Nonresident,12,2,0,0,0,N/A
DB1014,Nonresident,11,8,0,0,0,N/A
DB1014,Nonresident,10,9,0,0,0,N/A
DB1014,Nonresident,9,9,0,0,0,N/A
DB1014,Nonresident,8,14,0,1,1,1 in 14.0
DB1014,Nonresident,7,15,0,0,0,N/A
DB1014,Nonresident,6,22,0,0,0,N/A
DB1014,Nonresident,5,21,0,0,0,N/A
DB1014,Nonresident,4,12,0,0,0,N/A
DB1014,Nonresident,3,20,0,0,0,N/A
DB1014,Nonresident,2,29,0,0,0,N/A
DB1014,Nonresident,1,22,0,0,0,N/A
DB1014,Nonresident,0,19,0,0,0,N/A
DB1014,Resident,32,0,0,0,0,N/A
DB1014,Resident,31,0,0,0,0,N/A
DB1014,Resident,30,0,0,0,0,N/A
DB1014,Resident,29,0,0,0,0,N/A
DB1014,Resident,28,0,0,0,0,N/A
DB1014,Resident,27,0,0,0,0,N/A
DB1014,Resident,26,0,0,0,0,N/A
DB1014,Resident,25,0,0,0,0,N/A
DB1014,Resident,24,0,0,0,0,N/A
DB1014,Resident,23,0,0,0,0,N/A
DB1014,Resident,22,1,1,0,1,1 in 1.0
DB1014,Resident,21,4,4,0,4,1 in 1.0
DB1014,Resident,20,9,2,0,2,1 in 4.5
DB1014,Resident,19,13,0,0,0,N/A
DB1014,Resident,18,13,0,1,1,1 in 13.0
DB1014,Resident,17,12,0,0,0,N/A
DB1014,Resident,16,19,0,0,0,N/A
DB1014,Resident,15,17,0,0,0,N/A
DB1014,Resident,14,12,0,1,1,1 in 12.0
DB1014,Resident,13,21,0,0,0,N/A
DB1014,Resident,12,21,0,2,2,1 in 10.5
DB1014,Resident,11,20,0,0,0,N/A
DB1014,Resident,10,25,0,1,1,1 in 25.0
DB1014,Resident,9,28,0,1,1,1 in 28.0
DB1014,Resident,8,36,0,0,0,N/A
DB1014,Resident,7,26,0,0,0,N/A
DB1014,Resident,6,34,0,0,0,N/A
DB1014,Resident,5,30,0,1,1,1 in 30.0
DB1014,Resident,4,33,0,0,0,N/A
DB1014,Resident,3,27,0,0,0,N/A
DB1014,Resident,2,28,0,0,0,N/A
DB1014,Resident,1,32,0,0,0,N/A
DB1014,Resident,0,35,0,0,0,N/A
DB1015,Nonresident,32,0,0,0,0,N/A
DB1015,Nonresident,31,0,0,0,0,N/A
DB1015,Nonresident,30,0,0,0,0,N/A
DB1015,Nonresident,29,0,0,0,0,N/A
DB1015,Nonresident,28,0,0,0,0,N/A
DB1015,Nonresident,27,0,0,0,0,N/A
DB1015,Nonresident,26,0,0,0,0,N/A
DB1015,Nonresident,25,0,0,0,0,N/A
DB1015,Nonresident,24,0,0,0,0,N/A
DB1015,Nonresident,23,0,0,0,0,N/A
DB1015,Nonresident,22,0,0,0,0,N/A
DB1015,Nonresident,21,0,0,0,0,N/A
DB1015,Nonresident,20,0,0,0,0,N/A
DB1015,Nonresident,19,0,0,0,0,N/A
DB1015,Nonresident,18,1,1,0,1,1 in 1.0
DB1015,Nonresident,17,2,0,0,0,N/A
DB1015,Nonresident,16,9,0,0,0,N/A
DB1015,Nonresident,15,2,0,0,0,N/A
DB1015,Nonresident,14,2,0,0,0,N/A
DB1015,Nonresident,13,4,0,0,0,N/A
DB1015,Nonresident,12,5,0,0,0,N/A
DB1015,Nonresident,11,4,0,0,0,N/A
DB1015,Nonresident,10,5,0,0,0,N/A
DB1015,Nonresident,9,5,0,0,0,N/A
DB1015,Nonresident,8,6,0,0,0,N/A
DB1015,Nonresident,7,14,0,1,1,1 in 14.0
DB1015,Nonresident,6,11,0,0,0,N/A
DB1015,Nonresident,5,8,0,0,0,N/A
DB1015,Nonresident,4,6,0,0,0,N/A
DB1015,Nonresident,3,7,0,0,0,N/A
DB1015,Nonresident,2,12,0,0,0,N/A
DB1015,Nonresident,1,9,0,0,0,N/A
DB1015,Nonresident,0,10,0,0,0,N/A
DB1015,Resident,32,0,0,0,0,N/A
DB1015,Resident,31,0,0,0,0,N/A
DB1015,Resident,30,0,0,0,0,N/A
DB1015,Resident,29,0,0,0,0,N/A
DB1015,Resident,28,0,0,0,0,N/A
DB1015,Resident,27,0,0,0,0,N/A
DB1015,Resident,26,0,0,0,0,N/A
DB1015,Resident,25,0,0,0,0,N/A
DB1015,Resident,24,0,0,0,0,N/A
DB1015,Resident,23,0,0,0,0,N/A
DB1015,Resident,22,0,0,0,0,N/A
DB1015,Resident,21,0,0,0,0,N/A
DB1015,Resident,20,0,0,0,0,N/A
DB1015,Resident,19,0,0,0,0,N/A
DB1015,Resident,18,0,0,0,0,N/A
DB1015,Resident,17,0,0,0,0,N/A
DB1015,Resident,16,0,0,0,0,N/A
DB1015,Resident,15,0,0,0,0,N/A
DB1015,Resident,14,0,0,0,0,N/A
DB1015,Resident,13,7,7,0,7,1 in 1.0
DB1015,Resident,12,7,3,0,3,1 in 2.3
DB1015,Resident,11,7,0,0,0,N/A
DB1015,Resident,10,11,0,0,0,N/A
DB1015,Resident,9,5,0,0,0,N/A
DB1015,Resident,8,20,0,2,2,1 in 10.0
DB1015,Resident,7,13,0,1,1,1 in 13.0
DB1015,Resident,6,8,0,1,1,1 in 8.0
DB1015,Resident,5,14,0,1,1,1 in 14.0
DB1015,Resident,4,12,0,0,0,N/A
DB1015,Resident,3,20,0,1,1,1 in 20.0
DB1015,Resident,2,21,0,1,1,1 in 21.0
DB1015,Resident,1,28,0,1,1,1 in 28.0
DB1015,Resident,0,25,0,1,1,1 in 25.0
DB1016,Nonresident,32,0,0,0,0,N/A
DB1016,Nonresident,31,0,0,0,0,N/A
DB1016,Nonresident,30,0,0,0,0,N/A
DB1016,Nonresident,29,0,0,0,0,N/A
DB1016,Nonresident,28,0,0,0,0,N/A
DB1016,Nonresident,27,0,0,0,0,N/A
DB1016,Nonresident,26,0,0,0,0,N/A
DB1016,Nonresident,25,0,0,0,0,N/A
DB1016,Nonresident,24,0,0,0,0,N/A
DB1016,Nonresident,23,0,0,0,0,N/A
DB1016,Nonresident,22,0,0,0,0,N/A
DB1016,Nonresident,21,0,0,0,0,N/A
DB1016,Nonresident,20,0,0,0,0,N/A
DB1016,Nonresident,19,2,2,0,2,1 in 1.0
DB1016,Nonresident,18,1,0,0,0,N/A
DB1016,Nonresident,17,0,0,0,0,N/A
DB1016,Nonresident,16,7,0,0,0,N/A
DB1016,Nonresident,15,3,0,0,0,N/A
DB1016,Nonresident,14,2,0,0,0,N/A
DB1016,Nonresident,13,1,0,0,0,N/A
DB1016,Nonresident,12,2,0,0,0,N/A
DB1016,Nonresident,11,3,0,1,1,1 in 3.0
DB1016,Nonresident,10,3,0,0,0,N/A
DB1016,Nonresident,9,4,0,0,0,N/A
DB1016,Nonresident,8,5,0,1,1,1 in 5.0
DB1016,Nonresident,7,6,0,0,0,N/A
DB1016,Nonresident,6,9,0,0,0,N/A
DB1016,Nonresident,5,7,0,0,0,N/A
DB1016,Nonresident,4,5,0,0,0,N/A
DB1016,Nonresident,3,3,0,0,0,N/A
DB1016,Nonresident,2,6,0,0,0,N/A
DB1016,Nonresident,1,8,0,0,0,N/A
DB1016,Nonresident,0,14,0,0,0,N/A
DB1016,Resident,32,0,0,0,0,N/A
DB1016,Resident,31,0,0,0,0,N/A
DB1016,Resident,30,0,0,0,0,N/A
DB1016,Resident,29,0,0,0,0,N/A
DB1016,Resident,28,0,0,0,0,N/A
DB1016,Resident,27,0,0,0,0,N/A
DB1016,Resident,26,0,0,0,0,N/A
DB1016,Resident,25,0,0,0,0,N/A
DB1016,Resident,24,0,0,0,0,N/A
DB1016,Resident,23,0,0,0,0,N/A
DB1016,Resident,22,0,0,0,0,N/A
DB1016,Resident,21,0,0,0,0,N/A
DB1016,Resident,20,0,0,0,0,N/A
DB1016,Resident,19,0,0,0,0,N/A
DB1016,Resident,18,0,0,0,0,N/A
DB1016,Resident,17,0,0,0,0,N/A
DB1016,Resident,16,1,1,0,1,1 in 1.0
DB1016,Resident,15,0,0,0,0,N/A
DB1016,Resident,14,1,1,0,1,1 in 1.0
DB1016,Resident,13,7,7,0,7,1 in 1.0
DB1016,Resident,12,18,11,2,13,1 in 1.4
DB1016,Resident,11,11,0,4,4,1 in 2.8
DB1016,Resident,10,15,0,2,2,1 in 7.5
DB1016,Resident,9,14,0,2,2,1 in 7.0
DB1016,Resident,8,22,0,2,2,1 in 11.0
DB1016,Resident,7,27,0,4,4,1 in 6.8
DB1016,Resident,6,20,0,0,0,N/A
DB1016,Resident,5,31,0,0,0,N/A
DB1016,Resident,4,35,0,0,0,N/A
DB1016,Resident,3,30,0,1,1,1 in 30.0
DB1016,Resident,2,37,0,0,0,N/A
DB1016,Resident,1,38,0,2,2,1 in 19.0
DB1016,Resident,0,61,0,0,0,N/A
