hunt_code,residency,species,hunt_name,weapon,hunt_type,access_type,join_key,source_family_presence,harvest_model_family,bonus_draw_model_family,antlerless_draw_model_family,success_hunters,success_harvest,success_percent,public_permits_2025,public_permits_2026,applicants_2025,projected_applicants_2026,max_point_permits_2026,random_permits_2026,guaranteed_at_2026,delta_gap,trend,engine_point_rows,modeled_min_points,modeled_max_points,has_master_record,has_permits,has_draw_history,has_projection,has_engine_model,has_ladder_rows,has_context_metrics,ladder_row_count,coverage_status,coverage_reason
DB1004,Nonresident,Deer,Paunsaugunt,Any Legal Weapon,Premium Limited Entry,Public,DB1004,performance|bonus_draw_probability,performance,bonus_draw_probability,,88,82,93.2,17,8,3427,3485,4,4,29,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1005,Resident,Deer,Henry Mtns,Muzzleloader,Premium Limited Entry,Public,DB1005,performance|bonus_draw_probability,performance,bonus_draw_probability,,10,9,90.0,8,8,356,348,4,4,26,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1005,Nonresident,Deer,Henry Mtns,Muzzleloader,Premium Limited Entry,Public,DB1005,performance|bonus_draw_probability,performance,bonus_draw_probability,,10,9,90.0,1,1,411,410,1,0,28,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1006,Resident,Deer,Paunsaugunt,Muzzleloader,Premium Limited Entry,Public,DB1006,performance|bonus_draw_probability,performance,bonus_draw_probability,,30,21,70.0,25,26,517,492,13,13,23,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1006,Nonresident,Deer,Paunsaugunt,Muzzleloader,Premium Limited Entry,Public,DB1006,performance|bonus_draw_probability,performance,bonus_draw_probability,,30,21,70.0,3,3,406,403,2,1,27,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1007,Resident,Deer,Henry Mtns,Multiseason,Premium Limited Entry,Public,DB1007,performance|bonus_draw_probability,performance,bonus_draw_probability,,2,2,100.0,1,1,488,487,0,1,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1007,Nonresident,Deer,Henry Mtns,Multiseason,Premium Limited Entry,Public,DB1007,performance|bonus_draw_probability,performance,bonus_draw_probability,,2,2,100.0,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1008,Resident,Deer,Paunsaugunt,Multiseason,Premium Limited Entry,Public,DB1008,performance|bonus_draw_probability,performance,bonus_draw_probability,,6,6,100.0,3,3,570,567,1,2,28,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1008,Nonresident,Deer,Paunsaugunt,Multiseason,Premium Limited Entry,Public,DB1008,performance|bonus_draw_probability,performance,bonus_draw_probability,,6,6,100.0,1,1,374,373,1,0,29,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1009,Resident,Deer,Henry Mtns,Any Legal Weapon,Management Buck,Public,DB1009,performance|bonus_draw_probability,performance,bonus_draw_probability,,11,11,100.0,10,10,198,188,5,5,17,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1009,Nonresident,Deer,Henry Mtns,Any Legal Weapon,Management Buck,Public,DB1009,performance|bonus_draw_probability,performance,bonus_draw_probability,,11,11,100.0,1,1,102,101,1,0,24,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1010,Resident,Deer,Paunsaugunt,Any Legal Weapon,Management Buck,Public,DB1010,performance|bonus_draw_probability,performance,bonus_draw_probability,,28,26,92.9,23,30,617,594,15,15,18,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1010,Nonresident,Deer,Paunsaugunt,Any Legal Weapon,Management Buck,Public,DB1010,performance|bonus_draw_probability,performance,bonus_draw_probability,,28,26,92.9,3,3,222,219,2,1,23,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1011,Resident,Deer,Book Cliffs,Archery,Limited Entry,Public,DB1011,performance|bonus_draw_probability,performance,bonus_draw_probability,,50,44,88.0,44,55,831,787,27,28,15,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1011,Nonresident,Deer,Book Cliffs,Archery,Limited Entry,Public,DB1011,performance|bonus_draw_probability,performance,bonus_draw_probability,,50,44,88.0,4,6,268,264,3,3,22,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1012,Resident,Deer,"Fillmore, Oak Creek LE",Archery,Limited Entry,Public,DB1012,performance|bonus_draw_probability,performance,bonus_draw_probability,,13,11,84.6,11,12,321,310,6,6,20,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1012,Nonresident,Deer,"Fillmore, Oak Creek LE",Archery,Limited Entry,Public,DB1012,performance|bonus_draw_probability,performance,bonus_draw_probability,,13,11,84.6,1,1,226,225,1,0,26,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1013,Resident,Deer,Dolores Triangle,Archery,Limited Entry,Public,DB1013,performance|bonus_draw_probability,performance,bonus_draw_probability,,4,2,50.0,4,5,86,82,2,3,16,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1013,Nonresident,Deer,Dolores Triangle,Archery,Limited Entry,Public,DB1013,performance|bonus_draw_probability,performance,bonus_draw_probability,,4,2,50.0,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1014,Resident,Deer,"San Juan, Elk Ridge",Archery,Limited Entry,Public,DB1014,performance|bonus_draw_probability,performance,bonus_draw_probability,,17,17,100.0,14,15,496,482,7,8,21,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1014,Nonresident,Deer,"San Juan, Elk Ridge",Archery,Limited Entry,Public,DB1014,performance|bonus_draw_probability,performance,bonus_draw_probability,,17,17,100.0,2,2,272,270,1,1,26,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1015,Resident,Deer,Diamond Mtn,Archery,Limited Entry,Public,DB1015,performance|bonus_draw_probability,performance,bonus_draw_probability,,22,19,86.4,19,22,198,179,11,11,12,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1015,Nonresident,Deer,Diamond Mtn,Archery,Limited Entry,Public,DB1015,performance|bonus_draw_probability,performance,bonus_draw_probability,,22,19,86.4,2,2,122,120,1,1,19,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1016,Resident,Deer,"West Desert, Vernon",Archery,Limited Entry,Public,DB1016,performance|bonus_draw_probability,performance,bonus_draw_probability,,51,29,56.9,39,46,368,329,23,23,12,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1016,Nonresident,Deer,"West Desert, Vernon",Archery,Limited Entry,Public,DB1016,performance|bonus_draw_probability,performance,bonus_draw_probability,,51,29,56.9,4,5,91,87,3,2,18,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1017,Resident,Deer,"Book Cliffs, North",Any Legal Weapon,Limited Entry,Public,DB1017,performance|bonus_draw_probability,performance,bonus_draw_probability,,125,117,93.6,111,137,2454,2343,68,69,16,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1017,Nonresident,Deer,"Book Cliffs, North",Any Legal Weapon,Limited Entry,Public,DB1017,performance|bonus_draw_probability,performance,bonus_draw_probability,,125,117,93.6,12,15,628,616,8,7,22,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1018,Resident,Deer,"Book Cliffs, South",Any Legal Weapon,Limited Entry,Public,DB1018,performance|bonus_draw_probability,performance,bonus_draw_probability,,31,31,100.0,27,34,679,652,17,17,17,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1018,Nonresident,Deer,"Book Cliffs, South",Any Legal Weapon,Limited Entry,Public,DB1018,performance|bonus_draw_probability,performance,bonus_draw_probability,,31,31,100.0,2,4,260,258,2,2,24,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1019,Resident,Deer,"Fillmore, Oak Creek LE",Any Legal Weapon,Limited Entry,Public,DB1019,performance|bonus_draw_probability,performance,bonus_draw_probability,,40,38,95.0,29,33,2408,2379,16,17,25,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1019,Nonresident,Deer,"Fillmore, Oak Creek LE",Any Legal Weapon,Limited Entry,Public,DB1019,performance|bonus_draw_probability,performance,bonus_draw_probability,,40,38,95.0,3,4,857,865,2,2,28,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1020,Resident,Deer,Dolores Triangle,Any Legal Weapon,Limited Entry,Public,DB1020,performance|bonus_draw_probability,performance,bonus_draw_probability,,12,12,100.0,11,13,507,496,6,7,21,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1020,Nonresident,Deer,Dolores Triangle,Any Legal Weapon,Limited Entry,Public,DB1020,performance|bonus_draw_probability,performance,bonus_draw_probability,,12,12,100.0,1,2,444,443,1,1,27,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1022,Resident,Deer,"San Juan, Elk Ridge",Any Legal Weapon,Limited Entry,Public,DB1022,performance|bonus_draw_probability,performance,bonus_draw_probability,,45,40,88.9,39,42,864,825,21,21,20,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1022,Nonresident,Deer,"San Juan, Elk Ridge",Any Legal Weapon,Limited Entry,Public,DB1022,performance|bonus_draw_probability,performance,bonus_draw_probability,,45,40,88.9,3,5,434,431,3,2,25,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1023,Resident,Deer,Diamond Mtn,Any Legal Weapon,Limited Entry,Public,DB1023,performance|bonus_draw_probability,performance,bonus_draw_probability,,64,62,96.9,55,61,952,897,30,31,15,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1023,Nonresident,Deer,Diamond Mtn,Any Legal Weapon,Limited Entry,Public,DB1023,performance|bonus_draw_probability,performance,bonus_draw_probability,,64,62,96.9,5,7,320,315,4,3,22,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1024,Resident,Deer,"West Desert, Vernon",Any Legal Weapon,Limited Entry,Public,DB1024,performance|bonus_draw_probability,performance,bonus_draw_probability,,151,129,85.4,115,130,2659,2544,65,65,17,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1024,Nonresident,Deer,"West Desert, Vernon",Any Legal Weapon,Limited Entry,Public,DB1024,performance|bonus_draw_probability,performance,bonus_draw_probability,,151,129,85.4,12,14,462,450,7,7,22,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1025,Resident,Deer,Book Cliffs,Muzzleloader,Limited Entry,Public,DB1025,performance|bonus_draw_probability,performance,bonus_draw_probability,,50,43,86.0,43,55,473,430,27,28,15,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1025,Nonresident,Deer,Book Cliffs,Muzzleloader,Limited Entry,Public,DB1025,performance|bonus_draw_probability,performance,bonus_draw_probability,,50,43,86.0,4,6,115,111,3,3,20,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1026,Resident,Deer,"Cache, Crawford Mtn",Muzzleloader,Limited Entry,Public,DB1026,performance|bonus_draw_probability,performance,bonus_draw_probability,,8,8,100.0,6,8,252,246,4,4,19,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1026,Nonresident,Deer,"Cache, Crawford Mtn",Muzzleloader,Limited Entry,Public,DB1026,performance|bonus_draw_probability,performance,bonus_draw_probability,,8,8,100.0,1,1,64,63,1,0,21,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1028,Resident,Deer,Fillmore,Muzzleloader,Limited Entry on General Season,Public,DB1028,performance|bonus_draw_probability,performance,bonus_draw_probability,,10,7,70.0,10,11,99,89,5,6,15,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1028,Nonresident,Deer,Fillmore,Muzzleloader,Limited Entry on General Season,Public,DB1028,performance|bonus_draw_probability,performance,bonus_draw_probability,,10,7,70.0,1,1,27,26,1,0,16,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1029,Resident,Deer,"Fillmore, Oak Creek LE",Muzzleloader,Limited Entry,Public,DB1029,performance|bonus_draw_probability,performance,bonus_draw_probability,,15,12,80.0,11,12,256,245,6,6,24,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1029,Nonresident,Deer,"Fillmore, Oak Creek LE",Muzzleloader,Limited Entry,Public,DB1029,performance|bonus_draw_probability,performance,bonus_draw_probability,,15,12,80.0,1,1,190,189,1,0,25,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1030,Resident,Deer,Kamas,Muzzleloader,Limited Entry on General Season,Public,DB1030,performance|bonus_draw_probability,performance,bonus_draw_probability,,6,6,100.0,5,4,25,20,2,2,6,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1030,Nonresident,Deer,Kamas,Muzzleloader,Limited Entry on General Season,Public,DB1030,performance|bonus_draw_probability,performance,bonus_draw_probability,,6,6,100.0,1,1,5,4,1,0,3,-3,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1031,Resident,Deer,Dolores Triangle,Muzzleloader,Limited Entry,Public,DB1031,performance|bonus_draw_probability,performance,bonus_draw_probability,,4,4,100.0,4,5,102,98,2,3,21,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1031,Nonresident,Deer,Dolores Triangle,Muzzleloader,Limited Entry,Public,DB1031,performance|bonus_draw_probability,performance,bonus_draw_probability,,4,4,100.0,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1032,Resident,Deer,Monroe,Muzzleloader,Limited Entry on General Season,Public,DB1032,performance|bonus_draw_probability,performance,bonus_draw_probability,,6,4,66.7,5,5,31,26,2,3,11,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1032,Nonresident,Deer,Monroe,Muzzleloader,Limited Entry on General Season,Public,DB1032,performance|bonus_draw_probability,performance,bonus_draw_probability,,6,4,66.7,1,1,11,10,1,0,17,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1033,Resident,Deer,Nine Mile,Muzzleloader,Limited Entry on General Season,Public,DB1033,performance|bonus_draw_probability,performance,bonus_draw_probability,,6,6,100.0,6,6,54,48,3,3,10,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1033,Nonresident,Deer,Nine Mile,Muzzleloader,Limited Entry on General Season,Public,DB1033,performance|bonus_draw_probability,performance,bonus_draw_probability,,6,6,100.0,1,1,12,11,1,0,8,-4,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1034,Resident,Deer,Pine Valley,Muzzleloader,Limited Entry on General Season,Public,DB1034,performance|bonus_draw_probability,performance,bonus_draw_probability,,15,8,53.3,12,13,163,151,6,7,15,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1034,Nonresident,Deer,Pine Valley,Muzzleloader,Limited Entry on General Season,Public,DB1034,performance|bonus_draw_probability,performance,bonus_draw_probability,,15,8,53.3,2,2,94,92,1,1,20,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1037,Resident,Deer,"San Juan, Elk Ridge",Muzzleloader,Limited Entry,Public,DB1037,performance|bonus_draw_probability,performance,bonus_draw_probability,,16,14,87.5,14,15,240,226,7,8,21,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1037,Nonresident,Deer,"San Juan, Elk Ridge",Muzzleloader,Limited Entry,Public,DB1037,performance|bonus_draw_probability,performance,bonus_draw_probability,,16,14,87.5,2,2,92,90,1,1,23,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1038,Resident,Deer,Diamond Mtn,Muzzleloader,Limited Entry,Public,DB1038,performance|bonus_draw_probability,performance,bonus_draw_probability,,23,21,91.3,19,22,122,103,11,11,12,-3,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1038,Nonresident,Deer,Diamond Mtn,Muzzleloader,Limited Entry,Public,DB1038,performance|bonus_draw_probability,performance,bonus_draw_probability,,23,21,91.3,2,2,59,57,1,1,20,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1039,Resident,Deer,Yellowstone,Muzzleloader,Limited Entry on General Season,Public,DB1039,performance|bonus_draw_probability,performance,bonus_draw_probability,,7,7,100.0,6,6,47,41,3,3,9,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1039,Nonresident,Deer,Yellowstone,Muzzleloader,Limited Entry on General Season,Public,DB1039,performance|bonus_draw_probability,performance,bonus_draw_probability,,7,7,100.0,1,1,6,5,1,0,3,-7,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1040,Resident,Deer,Southwest Desert,Muzzleloader,Limited Entry on General Season,Public,DB1040,performance|bonus_draw_probability,performance,bonus_draw_probability,,5,3,60.0,4,4,63,59,2,2,15,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1040,Nonresident,Deer,Southwest Desert,Muzzleloader,Limited Entry on General Season,Public,DB1040,performance|bonus_draw_probability,performance,bonus_draw_probability,,5,3,60.0,1,1,37,36,1,0,20,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1041,Resident,Deer,"Wasatch Mtns, East",Muzzleloader,Limited Entry on General Season,Public,DB1041,performance|bonus_draw_probability,performance,bonus_draw_probability,,30,19,63.3,26,30,221,195,15,15,10,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1041,Nonresident,Deer,"Wasatch Mtns, East",Muzzleloader,Limited Entry on General Season,Public,DB1041,performance|bonus_draw_probability,performance,bonus_draw_probability,,30,19,63.3,3,3,27,24,2,1,12,-3,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1042,Resident,Deer,"West Desert, Vernon",Muzzleloader,Limited Entry,Public,DB1042,performance|bonus_draw_probability,performance,bonus_draw_probability,,50,44,88.0,40,46,300,260,23,23,14,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1042,Nonresident,Deer,"West Desert, Vernon",Muzzleloader,Limited Entry,Public,DB1042,performance|bonus_draw_probability,performance,bonus_draw_probability,,50,44,88.0,4,5,60,56,3,2,19,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1043,Resident,Deer,Zion,Muzzleloader,Limited Entry on General Season,Public,DB1043,performance|bonus_draw_probability,performance,bonus_draw_probability,,15,7,46.7,12,15,78,66,7,8,11,-3,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1043,Nonresident,Deer,Zion,Muzzleloader,Limited Entry on General Season,Public,DB1043,performance|bonus_draw_probability,performance,bonus_draw_probability,,15,7,46.7,2,2,36,34,1,1,18,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1044,Resident,Deer,Book Cliffs,Multiseason,Limited Entry,Public,DB1044,performance|bonus_draw_probability,performance,bonus_draw_probability,,9,9,100.0,6,8,255,249,4,4,21,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1044,Nonresident,Deer,Book Cliffs,Multiseason,Limited Entry,Public,DB1044,performance|bonus_draw_probability,performance,bonus_draw_probability,,9,9,100.0,1,1,93,92,1,0,23,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1045,Resident,Deer,"Fillmore, Oak Creek LE",Multiseason,Limited Entry,Public,DB1045,performance|bonus_draw_probability,performance,bonus_draw_probability,,3,3,100.0,2,2,255,253,1,1,27,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1045,Nonresident,Deer,"Fillmore, Oak Creek LE",Multiseason,Limited Entry,Public,DB1045,performance|bonus_draw_probability,performance,bonus_draw_probability,,3,3,100.0,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1046,Resident,Deer,"San Juan, Elk Ridge",Multiseason,Limited Entry,Public,DB1046,performance|bonus_draw_probability,performance,bonus_draw_probability,,3,2,66.7,2,2,105,103,1,1,26,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1046,Nonresident,Deer,"San Juan, Elk Ridge",Multiseason,Limited Entry,Public,DB1046,performance|bonus_draw_probability,performance,bonus_draw_probability,,3,2,66.7,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1047,Resident,Deer,Diamond Mtn,Multiseason,Limited Entry,Public,DB1047,performance|bonus_draw_probability,performance,bonus_draw_probability,,5,5,100.0,3,4,88,85,2,2,17,-2,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1047,Nonresident,Deer,Diamond Mtn,Multiseason,Limited Entry,Public,DB1047,performance|bonus_draw_probability,performance,bonus_draw_probability,,5,5,100.0,0,0,0,0,0,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1048,Resident,Deer,"West Desert, Vernon",Multiseason,Limited Entry,Public,DB1048,performance|bonus_draw_probability,performance,bonus_draw_probability,,9,7,77.8,6,7,200,194,3,4,22,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1048,Nonresident,Deer,"West Desert, Vernon",Multiseason,Limited Entry,Public,DB1048,performance|bonus_draw_probability,performance,bonus_draw_probability,,9,7,77.8,1,1,69,68,1,0,19,0,YELLOW,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1053,Resident,Deer,Mt Dutton,Muzzleloader,Limited Entry on General Season,Public,DB1053,performance|bonus_draw_probability,performance,bonus_draw_probability,,5,4,80.0,4,4,20,16,2,2,11,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1053,Nonresident,Deer,Mt Dutton,Muzzleloader,Limited Entry on General Season,Public,DB1053,performance|bonus_draw_probability,performance,bonus_draw_probability,,5,4,80.0,1,1,4,3,1,0,6,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1054,Resident,Deer,Ogden,Muzzleloader,Limited Entry on General Season,Public,DB1054,performance|bonus_draw_probability,performance,bonus_draw_probability,,11,6,54.5,11,13,41,30,6,7,6,-4,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1054,Nonresident,Deer,Ogden,Muzzleloader,Limited Entry on General Season,Public,DB1054,performance|bonus_draw_probability,performance,bonus_draw_probability,,11,6,54.5,1,1,1,0,1,0,0,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
DB1055,Resident,Deer,Fishlake,Muzzleloader,Limited Entry on General Season,Public,DB1055,performance|bonus_draw_probability,performance,bonus_draw_probability,,6,4,66.7,5,6,53,48,3,3,13,-1,GREEN,33,0,32,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,33,MODELED,modeled_engine
