hunt_code,residency,points,odds_2025_actual,odds_2026_projected,max_pool_projection_2026,random_draw_projection_2026,guaranteed_marker,user_point_marker
BI6509,Resident,28,N/A,100.000,100.000,,FALSE,FALSE
BI6509,Resident,27,N/A,100.000,100.000,,FALSE,FALSE
BI6509,Resident,26,N/A,100.000,100.000,,FALSE,FALSE
BI6509,Resident,25,N/A,100.000,100.000,,FALSE,FALSE
BI6509,Resident,24,N/A,100.000,100.000,,FALSE,FALSE
BI6509,Resident,23,N/A,100.000,100.000,,FALSE,FALSE
BI6509,Resident,22,N/A,100.000,100.000,,FALSE,FALSE
BI6509,Resident,21,1 in 1.0,100.000,100.000,,TRUE,FALSE
BI6509,Resident,20,N/A,51.229,50.000,,FALSE,FALSE
BI6509,Resident,19,1 in 4.0,2.296,0.000,2.296,FALSE,FALSE
BI6509,Resident,18,N/A,2.286,0.000,2.286,FALSE,FALSE
BI6509,Resident,17,N/A,2.082,0.000,2.082,FALSE,FALSE
BI6509,Resident,16,N/A,1.924,0.000,1.924,FALSE,FALSE
BI6509,Resident,15,N/A,1.876,0.000,1.876,FALSE,FALSE
BI6509,Resident,14,N/A,1.800,0.000,1.800,FALSE,FALSE
BI6509,Resident,13,N/A,1.608,0.000,1.608,FALSE,FALSE
BI6509,Resident,12,1 in 9.0,1.422,0.000,1.422,FALSE,FALSE
BI6509,Resident,11,N/A,1.400,0.000,1.400,FALSE,FALSE
BI6509,Resident,10,N/A,1.368,0.000,1.368,FALSE,FALSE
BI6509,Resident,9,N/A,1.142,0.000,1.142,FALSE,FALSE
BI6509,Resident,8,1 in 33.0,1.030,0.000,1.030,FALSE,FALSE
BI6509,Resident,7,N/A,0.924,0.000,0.924,FALSE,FALSE
BI6509,Resident,6,N/A,0.854,0.000,0.854,FALSE,FALSE
BI6509,Resident,5,N/A,0.716,0.000,0.716,FALSE,FALSE
BI6509,Resident,4,N/A,0.558,0.000,0.558,FALSE,FALSE
BI6509,Resident,3,N/A,0.514,0.000,0.514,FALSE,FALSE
BI6509,Resident,2,N/A,0.326,0.000,0.326,FALSE,FALSE
BI6509,Resident,1,N/A,0.228,0.000,0.228,FALSE,FALSE
BI6509,Resident,0,N/A,0.144,0.000,0.144,FALSE,FALSE
BI6516,Nonresident,32,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,31,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,30,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,29,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,28,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,27,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,26,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,25,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,24,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,23,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,22,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,21,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,20,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,19,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,18,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,17,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,16,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,15,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,14,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,13,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,12,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,11,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,10,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,9,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,8,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,7,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,6,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,5,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,4,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,3,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,2,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,1,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Nonresident,0,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6516,Resident,32,N/A,100.000,100.000,,FALSE,FALSE
BI6516,Resident,31,N/A,100.000,100.000,,FALSE,FALSE
BI6516,Resident,30,N/A,100.000,100.000,,FALSE,FALSE
BI6516,Resident,29,N/A,100.000,100.000,,FALSE,FALSE
BI6516,Resident,28,1 in 1.0,100.000,100.000,,FALSE,FALSE
BI6516,Resident,27,N/A,100.000,100.000,,TRUE,FALSE
BI6516,Resident,26,1 in 1.5,20.752,20.000,,FALSE,FALSE
BI6516,Resident,25,N/A,0.832,0.000,0.832,FALSE,FALSE
BI6516,Resident,24,N/A,0.900,0.000,0.900,FALSE,FALSE
BI6516,Resident,23,1 in 10.0,0.742,0.000,0.742,FALSE,FALSE
BI6516,Resident,22,N/A,0.834,0.000,0.834,FALSE,FALSE
BI6516,Resident,21,N/A,0.722,0.000,0.722,FALSE,FALSE
BI6516,Resident,20,N/A,0.696,0.000,0.696,FALSE,FALSE
BI6516,Resident,19,N/A,0.650,0.000,0.650,FALSE,FALSE
BI6516,Resident,18,N/A,0.606,0.000,0.606,FALSE,FALSE
BI6516,Resident,17,N/A,0.576,0.000,0.576,FALSE,FALSE
BI6516,Resident,16,N/A,0.588,0.000,0.588,FALSE,FALSE
BI6516,Resident,15,N/A,0.514,0.000,0.514,FALSE,FALSE
BI6516,Resident,14,N/A,0.476,0.000,0.476,FALSE,FALSE
BI6516,Resident,13,1 in 27.0,0.432,0.000,0.432,FALSE,FALSE
BI6516,Resident,12,N/A,0.428,0.000,0.428,FALSE,FALSE
BI6516,Resident,11,N/A,0.452,0.000,0.452,FALSE,FALSE
BI6516,Resident,10,N/A,0.338,0.000,0.338,FALSE,FALSE
BI6516,Resident,9,N/A,0.316,0.000,0.316,FALSE,FALSE
BI6516,Resident,8,N/A,0.314,0.000,0.314,FALSE,FALSE
BI6516,Resident,7,N/A,0.232,0.000,0.232,FALSE,FALSE
BI6516,Resident,6,N/A,0.248,0.000,0.248,FALSE,FALSE
BI6516,Resident,5,N/A,0.196,0.000,0.196,FALSE,FALSE
BI6516,Resident,4,N/A,0.188,0.000,0.188,FALSE,FALSE
BI6516,Resident,3,N/A,0.132,0.000,0.132,FALSE,FALSE
BI6516,Resident,2,N/A,0.092,0.000,0.092,FALSE,FALSE
BI6516,Resident,1,N/A,0.072,0.000,0.072,FALSE,FALSE
BI6516,Resident,0,N/A,0.038,0.000,0.038,FALSE,FALSE
BI6528,Nonresident,32,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,31,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,30,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,29,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,28,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,27,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,26,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,25,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,24,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,23,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,22,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,21,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,20,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,19,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,18,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,17,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,16,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,15,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,14,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,13,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,12,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,11,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,10,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,9,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,8,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,7,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,6,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,5,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,4,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,3,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,2,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,1,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Nonresident,0,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6528,Resident,32,N/A,100.000,100.000,,FALSE,FALSE
BI6528,Resident,31,N/A,100.000,100.000,,FALSE,FALSE
BI6528,Resident,30,N/A,100.000,100.000,,FALSE,FALSE
BI6528,Resident,29,N/A,100.000,100.000,,FALSE,FALSE
BI6528,Resident,28,N/A,100.000,100.000,,FALSE,FALSE
BI6528,Resident,27,N/A,100.000,100.000,,FALSE,FALSE
BI6528,Resident,26,N/A,100.000,100.000,,FALSE,FALSE
BI6528,Resident,25,1 in 1.0,100.000,100.000,,FALSE,FALSE
BI6528,Resident,24,N/A,100.000,100.000,,FALSE,FALSE
BI6528,Resident,23,1 in 1.0,100.000,100.000,,FALSE,FALSE
BI6528,Resident,22,N/A,100.000,100.000,,FALSE,FALSE
BI6528,Resident,21,1 in 2.0,100.000,100.000,,TRUE,FALSE
BI6528,Resident,20,N/A,37.699,33.333,,FALSE,FALSE
BI6528,Resident,19,N/A,6.166,0.000,6.166,FALSE,FALSE
BI6528,Resident,18,N/A,5.952,0.000,5.952,FALSE,FALSE
BI6528,Resident,17,N/A,5.744,0.000,5.744,FALSE,FALSE
BI6528,Resident,16,N/A,5.300,0.000,5.300,FALSE,FALSE
BI6528,Resident,15,N/A,5.200,0.000,5.200,FALSE,FALSE
BI6528,Resident,14,N/A,4.852,0.000,4.852,FALSE,FALSE
BI6528,Resident,13,N/A,4.348,0.000,4.348,FALSE,FALSE
BI6528,Resident,12,N/A,4.080,0.000,4.080,FALSE,FALSE
BI6528,Resident,11,N/A,3.840,0.000,3.840,FALSE,FALSE
BI6528,Resident,10,N/A,3.578,0.000,3.578,FALSE,FALSE
BI6528,Resident,9,N/A,3.194,0.000,3.194,FALSE,FALSE
BI6528,Resident,8,N/A,2.818,0.000,2.818,FALSE,FALSE
BI6528,Resident,7,N/A,2.678,0.000,2.678,FALSE,FALSE
BI6528,Resident,6,N/A,2.280,0.000,2.280,FALSE,FALSE
BI6528,Resident,5,N/A,1.866,0.000,1.866,FALSE,FALSE
BI6528,Resident,4,N/A,1.656,0.000,1.656,FALSE,FALSE
BI6528,Resident,3,1 in 12.0,1.310,0.000,1.310,FALSE,FALSE
BI6528,Resident,2,N/A,0.882,0.000,0.882,FALSE,FALSE
BI6528,Resident,1,N/A,0.656,0.000,0.656,FALSE,FALSE
BI6528,Resident,0,1 in 12.0,0.330,0.000,0.330,FALSE,FALSE
BI6529,Nonresident,32,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,31,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,30,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,29,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,28,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,27,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,26,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,25,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,24,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,23,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,22,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,21,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,20,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,19,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,18,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,17,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,16,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,15,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,14,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,13,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,12,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,11,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,10,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,9,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,8,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,7,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,6,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,5,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,4,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,3,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,2,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,1,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Nonresident,0,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6529,Resident,32,N/A,100.000,100.000,,FALSE,FALSE
BI6529,Resident,31,N/A,100.000,100.000,,FALSE,FALSE
BI6529,Resident,30,N/A,100.000,100.000,,FALSE,FALSE
BI6529,Resident,29,N/A,100.000,100.000,,FALSE,FALSE
BI6529,Resident,28,N/A,100.000,100.000,,FALSE,FALSE
BI6529,Resident,27,N/A,100.000,100.000,,FALSE,FALSE
BI6529,Resident,26,N/A,100.000,100.000,,FALSE,FALSE
BI6529,Resident,25,N/A,100.000,100.000,,FALSE,FALSE
BI6529,Resident,24,N/A,100.000,100.000,,FALSE,FALSE
BI6529,Resident,23,N/A,100.000,100.000,,FALSE,FALSE
BI6529,Resident,22,N/A,100.000,100.000,,FALSE,FALSE
BI6529,Resident,21,N/A,100.000,100.000,,FALSE,FALSE
BI6529,Resident,20,N/A,100.000,100.000,,FALSE,FALSE
BI6529,Resident,19,1 in 1.0,100.000,100.000,,FALSE,FALSE
BI6529,Resident,18,1 in 1.0,100.000,100.000,,FALSE,FALSE
BI6529,Resident,17,1 in 1.0,100.000,100.000,,FALSE,FALSE
BI6529,Resident,16,1 in 1.0,100.000,100.000,,FALSE,FALSE
BI6529,Resident,15,N/A,100.000,100.000,,FALSE,FALSE
BI6529,Resident,14,N/A,100.000,100.000,,FALSE,FALSE
BI6529,Resident,13,N/A,100.000,100.000,,TRUE,FALSE
BI6529,Resident,12,N/A,40.391,33.333,,FALSE,FALSE
BI6529,Resident,11,N/A,9.950,0.000,9.950,FALSE,FALSE
BI6529,Resident,10,N/A,9.226,0.000,9.226,FALSE,FALSE
BI6529,Resident,9,1 in 2.0,8.278,0.000,8.278,FALSE,FALSE
BI6529,Resident,8,N/A,7.476,0.000,7.476,FALSE,FALSE
BI6529,Resident,7,N/A,6.766,0.000,6.766,FALSE,FALSE
BI6529,Resident,6,N/A,5.990,0.000,5.990,FALSE,FALSE
BI6529,Resident,5,1 in 5.0,5.142,0.000,5.142,FALSE,FALSE
BI6529,Resident,4,N/A,4.362,0.000,4.362,FALSE,FALSE
BI6529,Resident,3,N/A,3.400,0.000,3.400,FALSE,FALSE
BI6529,Resident,2,1 in 21.0,2.568,0.000,2.568,FALSE,FALSE
BI6529,Resident,1,N/A,1.712,0.000,1.712,FALSE,FALSE
BI6529,Resident,0,N/A,0.936,0.000,0.936,FALSE,FALSE
BI6531,Nonresident,32,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,31,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,30,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,29,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,28,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,27,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,26,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,25,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,24,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,23,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,22,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,21,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,20,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,19,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,18,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,17,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,16,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,15,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,14,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,13,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,12,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,11,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,10,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,9,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,8,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,7,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,6,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,5,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,4,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,3,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,2,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,1,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Nonresident,0,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6531,Resident,32,N/A,100.000,100.000,,FALSE,FALSE
BI6531,Resident,31,N/A,100.000,100.000,,FALSE,FALSE
BI6531,Resident,30,N/A,100.000,100.000,,FALSE,FALSE
BI6531,Resident,29,N/A,100.000,100.000,,FALSE,FALSE
BI6531,Resident,28,N/A,100.000,100.000,,FALSE,FALSE
BI6531,Resident,27,N/A,100.000,100.000,,FALSE,FALSE
BI6531,Resident,26,1 in 1.0,100.000,100.000,,TRUE,FALSE
BI6531,Resident,25,N/A,52.291,50.000,,FALSE,FALSE
BI6531,Resident,24,N/A,4.392,0.000,4.392,FALSE,FALSE
BI6531,Resident,23,N/A,4.462,0.000,4.462,FALSE,FALSE
BI6531,Resident,22,N/A,4.018,0.000,4.018,FALSE,FALSE
BI6531,Resident,21,N/A,3.952,0.000,3.952,FALSE,FALSE
BI6531,Resident,20,N/A,3.934,0.000,3.934,FALSE,FALSE
BI6531,Resident,19,N/A,3.686,0.000,3.686,FALSE,FALSE
BI6531,Resident,18,N/A,3.370,0.000,3.370,FALSE,FALSE
BI6531,Resident,17,N/A,3.222,0.000,3.222,FALSE,FALSE
BI6531,Resident,16,N/A,3.190,0.000,3.190,FALSE,FALSE
BI6531,Resident,15,N/A,2.854,0.000,2.854,FALSE,FALSE
BI6531,Resident,14,1 in 8.0,2.656,0.000,2.656,FALSE,FALSE
BI6531,Resident,13,N/A,2.538,0.000,2.538,FALSE,FALSE
BI6531,Resident,12,N/A,2.350,0.000,2.350,FALSE,FALSE
BI6531,Resident,11,N/A,2.208,0.000,2.208,FALSE,FALSE
BI6531,Resident,10,N/A,2.046,0.000,2.046,FALSE,FALSE
BI6531,Resident,9,N/A,1.810,0.000,1.810,FALSE,FALSE
BI6531,Resident,8,N/A,1.610,0.000,1.610,FALSE,FALSE
BI6531,Resident,7,N/A,1.402,0.000,1.402,FALSE,FALSE
BI6531,Resident,6,N/A,1.370,0.000,1.370,FALSE,FALSE
BI6531,Resident,5,N/A,1.054,0.000,1.054,FALSE,FALSE
BI6531,Resident,4,N/A,0.932,0.000,0.932,FALSE,FALSE
BI6531,Resident,3,1 in 28.0,0.772,0.000,0.772,FALSE,FALSE
BI6531,Resident,2,N/A,0.534,0.000,0.534,FALSE,FALSE
BI6531,Resident,1,1 in 40.0,0.366,0.000,0.366,FALSE,FALSE
BI6531,Resident,0,N/A,0.160,0.000,0.160,FALSE,FALSE
BI6532,Nonresident,32,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,31,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,30,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,29,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,28,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,27,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,26,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,25,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,24,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,23,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,22,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,21,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,20,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,19,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,18,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,17,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,16,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,15,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,14,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,13,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,12,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,11,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,10,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,9,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,8,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,7,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,6,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,5,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,4,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,3,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,2,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,1,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Nonresident,0,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6532,Resident,32,N/A,100.000,100.000,,FALSE,FALSE
BI6532,Resident,31,N/A,100.000,100.000,,FALSE,FALSE
BI6532,Resident,30,N/A,100.000,100.000,,FALSE,FALSE
BI6532,Resident,29,N/A,100.000,100.000,,FALSE,FALSE
BI6532,Resident,28,N/A,100.000,100.000,,FALSE,FALSE
BI6532,Resident,27,N/A,100.000,100.000,,FALSE,FALSE
BI6532,Resident,26,N/A,100.000,100.000,,FALSE,FALSE
BI6532,Resident,25,N/A,100.000,100.000,,FALSE,FALSE
BI6532,Resident,24,1 in 1.0,100.000,100.000,,FALSE,FALSE
BI6532,Resident,23,N/A,100.000,100.000,,FALSE,FALSE
BI6532,Resident,22,N/A,100.000,100.000,,FALSE,FALSE
BI6532,Resident,21,N/A,68.482,100.000,,FALSE,FALSE
BI6532,Resident,20,1 in 3.0,5.140,100.000,,TRUE,FALSE
BI6532,Resident,19,N/A,5.040,0.000,,FALSE,FALSE
BI6532,Resident,18,N/A,4.774,0.000,4.774,FALSE,FALSE
BI6532,Resident,17,N/A,4.490,0.000,4.490,FALSE,FALSE
BI6532,Resident,16,N/A,4.354,0.000,4.354,FALSE,FALSE
BI6532,Resident,15,N/A,4.004,0.000,4.004,FALSE,FALSE
BI6532,Resident,14,N/A,3.714,0.000,3.714,FALSE,FALSE
BI6532,Resident,13,N/A,3.560,0.000,3.560,FALSE,FALSE
BI6532,Resident,12,N/A,3.182,0.000,3.182,FALSE,FALSE
BI6532,Resident,11,N/A,3.052,0.000,3.052,FALSE,FALSE
BI6532,Resident,10,N/A,2.762,0.000,2.762,FALSE,FALSE
BI6532,Resident,9,N/A,2.496,0.000,2.496,FALSE,FALSE
BI6532,Resident,8,N/A,2.242,0.000,2.242,FALSE,FALSE
BI6532,Resident,7,N/A,1.956,0.000,1.956,FALSE,FALSE
BI6532,Resident,6,N/A,1.818,0.000,1.818,FALSE,FALSE
BI6532,Resident,5,1 in 19.0,1.476,0.000,1.476,FALSE,FALSE
BI6532,Resident,4,N/A,1.310,0.000,1.310,FALSE,FALSE
BI6532,Resident,3,N/A,0.968,0.000,0.968,FALSE,FALSE
BI6532,Resident,2,N/A,0.830,0.000,0.830,FALSE,FALSE
BI6532,Resident,1,1 in 17.0,0.510,0.000,0.510,FALSE,FALSE
BI6532,Resident,0,N/A,0.280,0.000,0.280,FALSE,FALSE
BI6534,Nonresident,32,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6534,Nonresident,31,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6534,Nonresident,30,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6534,Nonresident,29,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6534,Nonresident,28,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6534,Nonresident,27,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6534,Nonresident,26,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6534,Nonresident,25,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6534,Nonresident,24,N/A,0.000,0.000,0.000,FALSE,FALSE
BI6534,Nonresident,23,N/A,0.000,0.000,0.000,FALSE,FALSE
