hunt_code,residency,hunt_name,species,weapon,hunt_type,access_type,public_permits_2025,public_permits_2026,permits_2025_res,permits_2025_nr,permits_2025_total,permits_2026_res,permits_2026_nr,permits_2026_total,applicants_2025,projected_applicants_2026,max_point_permits_2026,random_permits_2026,guaranteed_at_2026,delta_gap,trend,coverage_status,coverage_reason,bg_odds_pdf_page_index,bg_odds_printed_page,bg_odds_hunt_title,has_bg_odds_page,rac_page,rac_section,source_pdf,harvest_hunters_2025,harvest_2025,harvest_success_percent_2025,harvest_average_days_2025,harvest_satisfaction_2025,source_file_2026,link_key,antlerless_odds_sheet,antlerless_odds_row_start,antlerless_odds_title,has_antlerless_odds_page,has_any_odds_source
DB1536,Resident,Fillmore,Deer,Any Legal Weapon,General Season,Public,,,,,896,,,920,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,842,495,58.8,4.3,3.5,BUCK DEER.xlsx,DB1536_RESIDENT,,,,FALSE,FALSE
DB1536,Nonresident,Fillmore,Deer,Any Legal Weapon,General Season,Public,,,,,896,,,920,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,842,495,58.8,4.3,3.5,BUCK DEER.xlsx,DB1536_NONRESIDENT,,,,FALSE,FALSE
DB1538,Resident,Kamas,Deer,Any Legal Weapon,General Season,Public,,,,,461,,,400,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,381,97,25.5,4,3.2,BUCK DEER.xlsx,DB1538_RESIDENT,,,,FALSE,FALSE
DB1538,Nonresident,Kamas,Deer,Any Legal Weapon,General Season,Public,,,,,461,,,400,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,381,97,25.5,4,3.2,BUCK DEER.xlsx,DB1538_NONRESIDENT,,,,FALSE,FALSE
DB1539,Resident,La Sal Mtns,Deer,Any Legal Weapon,General Season,Public,,,,,944,,,1080,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,827,445,53.8,3.9,3.7,BUCK DEER.xlsx,DB1539_RESIDENT,,,,FALSE,FALSE
DB1539,Nonresident,La Sal Mtns,Deer,Any Legal Weapon,General Season,Public,,,,,944,,,1080,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,827,445,53.8,3.9,3.7,BUCK DEER.xlsx,DB1539_NONRESIDENT,,,,FALSE,FALSE
DB1540,Resident,Monroe,Deer,Any Legal Weapon,General Season,Public,,,,,532,,,660,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,487,370,76,3.8,3.9,BUCK DEER.xlsx,DB1540_RESIDENT,,,,FALSE,FALSE
DB1540,Nonresident,Monroe,Deer,Any Legal Weapon,General Season,Public,,,,,532,,,660,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,487,370,76,3.8,3.9,BUCK DEER.xlsx,DB1540_NONRESIDENT,,,,FALSE,FALSE
DB1541,Resident,Mt Dutton,Deer,Any Legal Weapon,General Season,Public,,,,,216,,,240,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,206,114,55.3,3.9,3.5,BUCK DEER.xlsx,DB1541_RESIDENT,,,,FALSE,FALSE
DB1541,Nonresident,Mt Dutton,Deer,Any Legal Weapon,General Season,Public,,,,,216,,,240,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,206,114,55.3,3.9,3.5,BUCK DEER.xlsx,DB1541_NONRESIDENT,,,,FALSE,FALSE
DB1542,Resident,Nine Mile,Deer,Any Legal Weapon,General Season,Public,,,,,533,,,560,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,467,250,53.5,4.4,3.3,BUCK DEER.xlsx,DB1542_RESIDENT,,,,FALSE,FALSE
DB1542,Nonresident,Nine Mile,Deer,Any Legal Weapon,General Season,Public,,,,,533,,,560,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,467,250,53.5,4.4,3.3,BUCK DEER.xlsx,DB1542_NONRESIDENT,,,,FALSE,FALSE
DB1543,Resident,North Slope,Deer,Any Legal Weapon,General Season,Public,,,,,1114,,,1240,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,959,392,40.9,4.3,3.2,BUCK DEER.xlsx,DB1543_RESIDENT,,,,FALSE,FALSE
DB1543,Nonresident,North Slope,Deer,Any Legal Weapon,General Season,Public,,,,,1114,,,1240,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,959,392,40.9,4.3,3.2,BUCK DEER.xlsx,DB1543_NONRESIDENT,,,,FALSE,FALSE
DB1544,Resident,Ogden,Deer,Any Legal Weapon,General Season,Public,,,,,1352,,,1620,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1164,437,37.5,3.8,3.5,BUCK DEER.xlsx,DB1544_RESIDENT,,,,FALSE,FALSE
DB1544,Nonresident,Ogden,Deer,Any Legal Weapon,General Season,Public,,,,,1352,,,1620,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1164,437,37.5,3.8,3.5,BUCK DEER.xlsx,DB1544_NONRESIDENT,,,,FALSE,FALSE
DB1546,Resident,Panguitch Lake,Deer,Any Legal Weapon,General Season,Public,,,,,837,,,1000,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,785,473,60.3,4.1,3.6,BUCK DEER.xlsx,DB1546_RESIDENT,,,,FALSE,FALSE
DB1546,Nonresident,Panguitch Lake,Deer,Any Legal Weapon,General Season,Public,,,,,837,,,1000,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,785,473,60.3,4.1,3.6,BUCK DEER.xlsx,DB1546_NONRESIDENT,,,,FALSE,FALSE
DB1547,Resident,Pine Valley,Deer,Any Legal Weapon,General Season,Public,,,,,1160,,,1200,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1034,402,38.9,5,2.9,BUCK DEER.xlsx,DB1547_RESIDENT,,,,FALSE,FALSE
DB1547,Nonresident,Pine Valley,Deer,Any Legal Weapon,General Season,Public,,,,,1160,,,1200,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1034,402,38.9,5,2.9,BUCK DEER.xlsx,DB1547_NONRESIDENT,,,,FALSE,FALSE
DB1549,Resident,Fishlake,Deer,Any Legal Weapon,General Season,Public,,,,,443,,,520,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,392,206,52.6,4.2,3.4,BUCK DEER.xlsx,DB1549_RESIDENT,,,,FALSE,FALSE
DB1549,Nonresident,Fishlake,Deer,Any Legal Weapon,General Season,Public,,,,,443,,,520,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,392,206,52.6,4.2,3.4,BUCK DEER.xlsx,DB1549_NONRESIDENT,,,,FALSE,FALSE
DB1551,Resident,"San Juan, Abajo Mtns",Deer,Any Legal Weapon,General Season,Public,,,,,1460,,,1680,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1280,658,51.4,3.9,3.5,BUCK DEER.xlsx,DB1551_RESIDENT,,,,FALSE,FALSE
DB1551,Nonresident,"San Juan, Abajo Mtns",Deer,Any Legal Weapon,General Season,Public,,,,,1460,,,1680,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1280,658,51.4,3.9,3.5,BUCK DEER.xlsx,DB1551_NONRESIDENT,,,,FALSE,FALSE
DB1552,Resident,Vernal/Bonanza,Deer,Any Legal Weapon,General Season,Public,,,,,534,,,700,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,498,390,78.3,3.4,3.6,BUCK DEER.xlsx,DB1552_RESIDENT,,,,FALSE,FALSE
DB1552,Nonresident,Vernal/Bonanza,Deer,Any Legal Weapon,General Season,Public,,,,,534,,,700,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,498,390,78.3,3.4,3.6,BUCK DEER.xlsx,DB1552_NONRESIDENT,,,,FALSE,FALSE
DB1553,Resident,Yellowstone,Deer,Any Legal Weapon,General Season,Public,,,,,704,,,840,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,623,393,63.1,3.7,3.5,BUCK DEER.xlsx,DB1553_RESIDENT,,,,FALSE,FALSE
DB1553,Nonresident,Yellowstone,Deer,Any Legal Weapon,General Season,Public,,,,,704,,,840,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,623,393,63.1,3.7,3.5,BUCK DEER.xlsx,DB1553_NONRESIDENT,,,,FALSE,FALSE
DB1554,Resident,Southwest Desert,Deer,Any Legal Weapon,General Season,Public,,,,,255,,,300,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,245,106,43.3,4.8,2.9,BUCK DEER.xlsx,DB1554_RESIDENT,,,,FALSE,FALSE
DB1554,Nonresident,Southwest Desert,Deer,Any Legal Weapon,General Season,Public,,,,,255,,,300,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,245,106,43.3,4.8,2.9,BUCK DEER.xlsx,DB1554_NONRESIDENT,,,,FALSE,FALSE
DB1555,Resident,"Wasatch Mtns, East",Deer,Any Legal Weapon,General Season,Public,,,,,3325,,,3900,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,2995,1281,42.8,3.9,3.4,BUCK DEER.xlsx,DB1555_RESIDENT,,,,FALSE,FALSE
DB1555,Nonresident,"Wasatch Mtns, East",Deer,Any Legal Weapon,General Season,Public,,,,,3325,,,3900,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,2995,1281,42.8,3.9,3.4,BUCK DEER.xlsx,DB1555_NONRESIDENT,,,,FALSE,FALSE
DB1556,Resident,"Wasatch Mtns, West",Deer,Any Legal Weapon,General Season,Public,,,,,3471,,,4740,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,2928,825,28.2,3.7,3.2,BUCK DEER.xlsx,DB1556_RESIDENT,,,,FALSE,FALSE
DB1556,Nonresident,"Wasatch Mtns, West",Deer,Any Legal Weapon,General Season,Public,,,,,3471,,,4740,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,2928,825,28.2,3.7,3.2,BUCK DEER.xlsx,DB1556_NONRESIDENT,,,,FALSE,FALSE
DB1559,Resident,Zion,Deer,Any Legal Weapon,General Season,Public,,,,,1191,,,1350,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1116,694,62.2,4.3,3.7,BUCK DEER.xlsx,DB1559_RESIDENT,,,,FALSE,FALSE
DB1559,Nonresident,Zion,Deer,Any Legal Weapon,General Season,Public,,,,,1191,,,1350,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1116,694,62.2,4.3,3.7,BUCK DEER.xlsx,DB1559_NONRESIDENT,,,,FALSE,FALSE
DB1561,Resident,Box Elder,Deer,Muzzleloader,General Season,Public,,,,,837,,,1040,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,680,164,24.1,4.1,3.1,BUCK DEER.xlsx,DB1561_RESIDENT,,,,FALSE,FALSE
DB1561,Nonresident,Box Elder,Deer,Muzzleloader,General Season,Public,,,,,837,,,1040,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,680,164,24.1,4.1,3.1,BUCK DEER.xlsx,DB1561_NONRESIDENT,,,,FALSE,FALSE
DB1563,Resident,Manti/San Rafael,Deer,Muzzleloader,General Season,Public,,,,,1346,,,1800,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1194,347,29.1,4.2,3.2,BUCK DEER.xlsx,DB1563_RESIDENT,,,,FALSE,FALSE
DB1563,Nonresident,Manti/San Rafael,Deer,Muzzleloader,General Season,Public,,,,,1346,,,1800,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,1194,347,29.1,4.2,3.2,BUCK DEER.xlsx,DB1563_NONRESIDENT,,,,FALSE,FALSE
DB1564,Resident,Nebo,Deer,Muzzleloader,General Season,Public,,,,,755,,,1060,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,649,141,21.7,4.1,3.2,BUCK DEER.xlsx,DB1564_RESIDENT,,,,FALSE,FALSE
DB1564,Nonresident,Nebo,Deer,Muzzleloader,General Season,Public,,,,,755,,,1060,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,649,141,21.7,4.1,3.2,BUCK DEER.xlsx,DB1564_NONRESIDENT,,,,FALSE,FALSE
DB1566,Resident,Fillmore,Deer,Muzzleloader,General Season,Public,,,,,349,,,460,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,314,120,38.2,4.6,3.5,BUCK DEER.xlsx,DB1566_RESIDENT,,,,FALSE,FALSE
DB1566,Nonresident,Fillmore,Deer,Muzzleloader,General Season,Public,,,,,349,,,460,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,314,120,38.2,4.6,3.5,BUCK DEER.xlsx,DB1566_NONRESIDENT,,,,FALSE,FALSE
DB1568,Resident,Kamas,Deer,Muzzleloader,General Season,Public,,,,,209,,,200,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,160,35,21.9,4.1,3.3,BUCK DEER.xlsx,DB1568_RESIDENT,,,,FALSE,FALSE
DB1568,Nonresident,Kamas,Deer,Muzzleloader,General Season,Public,,,,,209,,,200,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,160,35,21.9,4.1,3.3,BUCK DEER.xlsx,DB1568_NONRESIDENT,,,,FALSE,FALSE
DB1569,Resident,La Sal Mtns,Deer,Muzzleloader,General Season,Public,,,,,260,,,360,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,216,116,53.7,4.1,3.8,BUCK DEER.xlsx,DB1569_RESIDENT,,,,FALSE,FALSE
DB1569,Nonresident,La Sal Mtns,Deer,Muzzleloader,General Season,Public,,,,,260,,,360,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,216,116,53.7,4.1,3.8,BUCK DEER.xlsx,DB1569_NONRESIDENT,,,,FALSE,FALSE
DB1570,Resident,Monroe,Deer,Muzzleloader,General Season,Public,,,,,106,,,220,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,92,57,62,4.3,3.5,BUCK DEER.xlsx,DB1570_RESIDENT,,,,FALSE,FALSE
DB1570,Nonresident,Monroe,Deer,Muzzleloader,General Season,Public,,,,,106,,,220,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,92,57,62,4.3,3.5,BUCK DEER.xlsx,DB1570_NONRESIDENT,,,,FALSE,FALSE
DB1571,Resident,Mt Dutton,Deer,Muzzleloader,General Season,Public,,,,,64,,,80,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,56,16,28.6,4.6,3.1,BUCK DEER.xlsx,DB1571_RESIDENT,,,,FALSE,FALSE
DB1571,Nonresident,Mt Dutton,Deer,Muzzleloader,General Season,Public,,,,,64,,,80,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,56,16,28.6,4.6,3.1,BUCK DEER.xlsx,DB1571_NONRESIDENT,,,,FALSE,FALSE
DB1572,Resident,Nine Mile,Deer,Muzzleloader,General Season,Public,,,,,196,,,280,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,169,42,24.9,4.2,3,BUCK DEER.xlsx,DB1572_RESIDENT,,,,FALSE,FALSE
DB1572,Nonresident,Nine Mile,Deer,Muzzleloader,General Season,Public,,,,,196,,,280,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,169,42,24.9,4.2,3,BUCK DEER.xlsx,DB1572_NONRESIDENT,,,,FALSE,FALSE
DB1573,Resident,North Slope,Deer,Muzzleloader,General Season,Public,,,,,510,,,620,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,410,95,23.2,4.6,3.1,BUCK DEER.xlsx,DB1573_RESIDENT,,,,FALSE,FALSE
DB1573,Nonresident,North Slope,Deer,Muzzleloader,General Season,Public,,,,,510,,,620,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,410,95,23.2,4.6,3.1,BUCK DEER.xlsx,DB1573_NONRESIDENT,,,,FALSE,FALSE
DB1574,Resident,Ogden,Deer,Muzzleloader,General Season,Public,,,,,394,,,540,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,330,70,21.2,4.2,3.1,BUCK DEER.xlsx,DB1574_RESIDENT,,,,FALSE,FALSE
DB1574,Nonresident,Ogden,Deer,Muzzleloader,General Season,Public,,,,,394,,,540,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,330,70,21.2,4.2,3.1,BUCK DEER.xlsx,DB1574_NONRESIDENT,,,,FALSE,FALSE
DB1576,Resident,Panguitch Lake,Deer,Muzzleloader,General Season,Public,,,,,385,,,500,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,346,141,40.8,4.3,3.7,BUCK DEER.xlsx,DB1576_RESIDENT,,,,FALSE,FALSE
DB1576,Nonresident,Panguitch Lake,Deer,Muzzleloader,General Season,Public,,,,,385,,,500,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,346,141,40.8,4.3,3.7,BUCK DEER.xlsx,DB1576_NONRESIDENT,,,,FALSE,FALSE
DB1577,Resident,Pine Valley,Deer,Muzzleloader,General Season,Public,,,,,499,,,600,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,442,144,32.6,4.4,3.3,BUCK DEER.xlsx,DB1577_RESIDENT,,,,FALSE,FALSE
DB1577,Nonresident,Pine Valley,Deer,Muzzleloader,General Season,Public,,,,,499,,,600,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,442,144,32.6,4.4,3.3,BUCK DEER.xlsx,DB1577_NONRESIDENT,,,,FALSE,FALSE
DB1579,Resident,Fishlake,Deer,Muzzleloader,General Season,Public,,,,,213,,,260,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,186,79,42.5,4,3.5,BUCK DEER.xlsx,DB1579_RESIDENT,,,,FALSE,FALSE
DB1579,Nonresident,Fishlake,Deer,Muzzleloader,General Season,Public,,,,,213,,,260,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,186,79,42.5,4,3.5,BUCK DEER.xlsx,DB1579_NONRESIDENT,,,,FALSE,FALSE
DB1581,Resident,"San Juan, Abajo Mtns",Deer,Muzzleloader,General Season,Public,,,,,467,,,560,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,398,177,44.5,4,3.6,BUCK DEER.xlsx,DB1581_RESIDENT,,,,FALSE,FALSE
DB1581,Nonresident,"San Juan, Abajo Mtns",Deer,Muzzleloader,General Season,Public,,,,,467,,,560,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,398,177,44.5,4,3.6,BUCK DEER.xlsx,DB1581_NONRESIDENT,,,,FALSE,FALSE
DB1582,Resident,Vernal/Bonanza,Deer,Muzzleloader,General Season,Public,,,,,206,,,280,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,184,115,62.5,3.9,3.7,BUCK DEER.xlsx,DB1582_RESIDENT,,,,FALSE,FALSE
DB1582,Nonresident,Vernal/Bonanza,Deer,Muzzleloader,General Season,Public,,,,,206,,,280,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,184,115,62.5,3.9,3.7,BUCK DEER.xlsx,DB1582_NONRESIDENT,,,,FALSE,FALSE
DB1583,Resident,Yellowstone,Deer,Muzzleloader,General Season,Public,,,,,229,,,280,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,204,89,43.6,4.2,3.4,BUCK DEER.xlsx,DB1583_RESIDENT,,,,FALSE,FALSE
DB1583,Nonresident,Yellowstone,Deer,Muzzleloader,General Season,Public,,,,,229,,,280,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,204,89,43.6,4.2,3.4,BUCK DEER.xlsx,DB1583_NONRESIDENT,,,,FALSE,FALSE
DB1584,Resident,Southwest Desert,Deer,Muzzleloader,General Season,Public,,,,,76,,,100,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,73,20,27.4,5.1,2.6,BUCK DEER.xlsx,DB1584_RESIDENT,,,,FALSE,FALSE
DB1584,Nonresident,Southwest Desert,Deer,Muzzleloader,General Season,Public,,,,,76,,,100,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,73,20,27.4,5.1,2.6,BUCK DEER.xlsx,DB1584_NONRESIDENT,,,,FALSE,FALSE
DB1585,Resident,"Wasatch Mtns, East",Deer,Muzzleloader,General Season,Public,,,,,917,,,1300,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,789,217,27.5,4.2,3.3,BUCK DEER.xlsx,DB1585_RESIDENT,,,,FALSE,FALSE
DB1585,Nonresident,"Wasatch Mtns, East",Deer,Muzzleloader,General Season,Public,,,,,917,,,1300,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,789,217,27.5,4.2,3.3,BUCK DEER.xlsx,DB1585_NONRESIDENT,,,,FALSE,FALSE
DB1586,Resident,"Wasatch Mtns, West",Deer,Muzzleloader,General Season,Public,,,,,1129,,,1580,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,947,187,19.7,4,3.1,BUCK DEER.xlsx,DB1586_RESIDENT,,,,FALSE,FALSE
DB1586,Nonresident,"Wasatch Mtns, West",Deer,Muzzleloader,General Season,Public,,,,,1129,,,1580,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,947,187,19.7,4,3.1,BUCK DEER.xlsx,DB1586_NONRESIDENT,,,,FALSE,FALSE
DB1589,Resident,Zion,Deer,Muzzleloader,General Season,Public,,,,,489,,,675,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,423,185,43.7,3.8,3.5,BUCK DEER.xlsx,DB1589_RESIDENT,,,,FALSE,FALSE
DB1589,Nonresident,Zion,Deer,Muzzleloader,General Season,Public,,,,,489,,,675,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,423,185,43.7,3.8,3.5,BUCK DEER.xlsx,DB1589_NONRESIDENT,,,,FALSE,FALSE
DB1591,Resident,Fillmore,Deer,Early Any Legal Weapon,General Season,Public,,,,,375,,,460,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,323,157,48.6,3.2,3.4,BUCK DEER.xlsx,DB1591_RESIDENT,,,,FALSE,FALSE
DB1591,Nonresident,Fillmore,Deer,Early Any Legal Weapon,General Season,Public,,,,,375,,,460,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,323,157,48.6,3.2,3.4,BUCK DEER.xlsx,DB1591_NONRESIDENT,,,,FALSE,FALSE
DB1592,Resident,Kamas,Deer,Early Any Legal Weapon,General Season,Public,,,,,233,,,200,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,194,38,19.6,3.1,3.2,BUCK DEER.xlsx,DB1592_RESIDENT,,,,FALSE,FALSE
DB1592,Nonresident,Kamas,Deer,Early Any Legal Weapon,General Season,Public,,,,,233,,,200,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,194,38,19.6,3.1,3.2,BUCK DEER.xlsx,DB1592_NONRESIDENT,,,,FALSE,FALSE
DB1593,Resident,Nine Mile,Deer,Early Any Legal Weapon,General Season,Public,,,,,224,,,280,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,181,66,36.5,3.3,3,BUCK DEER.xlsx,DB1593_RESIDENT,,,,FALSE,FALSE
DB1593,Nonresident,Nine Mile,Deer,Early Any Legal Weapon,General Season,Public,,,,,224,,,280,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,181,66,36.5,3.3,3,BUCK DEER.xlsx,DB1593_NONRESIDENT,,,,FALSE,FALSE
DB1594,Resident,Panguitch Lake,Deer,Early Any Legal Weapon,General Season,Public,,,,,397,,,500,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,348,186,53.4,3.2,3.8,BUCK DEER.xlsx,DB1594_RESIDENT,,,,FALSE,FALSE
DB1594,Nonresident,Panguitch Lake,Deer,Early Any Legal Weapon,General Season,Public,,,,,397,,,500,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,348,186,53.4,3.2,3.8,BUCK DEER.xlsx,DB1594_NONRESIDENT,,,,FALSE,FALSE
DB1595,Resident,Pine Valley,Deer,Early Any Legal Weapon,General Season,Public,,,,,496,,,600,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,441,156,35.4,3.6,3.3,BUCK DEER.xlsx,DB1595_RESIDENT,,,,FALSE,FALSE
DB1595,Nonresident,Pine Valley,Deer,Early Any Legal Weapon,General Season,Public,,,,,496,,,600,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,441,156,35.4,3.6,3.3,BUCK DEER.xlsx,DB1595_NONRESIDENT,,,,FALSE,FALSE
DB1596,Resident,Fishlake,Deer,Early Any Legal Weapon,General Season,Public,,,,,210,,,260,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,191,95,49.7,3.1,3.4,BUCK DEER.xlsx,DB1596_RESIDENT,,,,FALSE,FALSE
DB1596,Nonresident,Fishlake,Deer,Early Any Legal Weapon,General Season,Public,,,,,210,,,260,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,191,95,49.7,3.1,3.4,BUCK DEER.xlsx,DB1596_NONRESIDENT,,,,FALSE,FALSE
DB1597,Resident,Zion,Deer,Early Any Legal Weapon,General Season,Public,,,,,535,,,675,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,479,236,49.3,3.5,3.6,BUCK DEER.xlsx,DB1597_RESIDENT,,,,FALSE,FALSE
DB1597,Nonresident,Zion,Deer,Early Any Legal Weapon,General Season,Public,,,,,535,,,675,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,479,236,49.3,3.5,3.6,BUCK DEER.xlsx,DB1597_NONRESIDENT,,,,FALSE,FALSE
DB1598,Resident,North Slope,Deer,Early Any Legal Weapon,General Season,Public,,,,,563,,,620,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,474,147,31,3.3,3.1,BUCK DEER.xlsx,DB1598_RESIDENT,,,,FALSE,FALSE
DB1598,Nonresident,North Slope,Deer,Early Any Legal Weapon,General Season,Public,,,,,563,,,620,,,,,,,,CONTEXT_ONLY,excluded_special_permit_class,,,,FALSE,,,,474,147,31,3.3,3.1,BUCK DEER.xlsx,DB1598_NONRESIDENT,,,,FALSE,FALSE
